7,"SELECT objID, ra, dec into blueberry from PhotoObj WHERE cModelMag_g># and cModelMag_g<# and psfMag_g<# and cModelMagErr_g<# and cModelMagErr_r<# and cModelMag_u - cModelMag_g ># and psfMag_u - psfMag_g >#"
2019-02-17 00:00:00,1
2019-02-17 01:30:00,2
2019-02-17 01:38:00,1
2019-02-17 01:41:00,1
2019-02-17 02:34:00,2
