114,select * from SpecObjAll where specObjId=#
2019-02-17 00:27:00,1
2019-02-17 01:34:00,1
2019-02-17 01:55:00,1
2019-02-17 05:43:00,1
2019-02-17 06:50:00,1
2019-02-17 07:28:00,1
2019-02-17 07:40:00,1
2019-02-17 08:19:00,1
2019-02-17 08:38:00,1
2019-02-17 09:44:00,2
2019-02-17 10:07:00,12
2019-02-17 10:29:00,1
2019-02-17 10:30:00,1
2019-02-17 10:38:00,1
2019-02-17 11:58:00,14
2019-02-17 11:59:00,9
2019-02-17 12:15:00,1
2019-02-17 13:18:00,2
2019-02-17 13:25:00,1
2019-02-17 13:32:00,1
2019-02-17 13:37:00,1
2019-02-17 14:54:00,1
2019-02-17 15:52:00,1
2019-02-17 16:11:00,1
2019-02-17 16:14:00,2
2019-02-17 16:43:00,1
2019-02-17 17:00:00,1
2019-02-17 17:04:00,1
2019-02-17 17:30:00,16
2019-02-17 17:31:00,24
2019-02-17 18:24:00,1
2019-02-17 20:16:00,1
2019-02-17 20:21:00,4
2019-02-17 20:25:00,1
2019-02-17 22:30:00,1
2019-02-17 23:14:00,2
2019-02-17 23:15:00,1
