47,select * from fDocFunctionParams(&&&)
2019-03-28 00:19:00,1
2019-03-28 00:34:00,1
2019-03-28 01:42:00,1
2019-03-28 02:27:00,1
2019-03-28 02:47:00,1
2019-03-28 03:19:00,1
2019-03-28 03:22:00,1
2019-03-28 04:38:00,1
2019-03-28 05:10:00,1
2019-03-28 06:59:00,1
2019-03-28 08:07:00,1
2019-03-28 10:31:00,1
2019-03-28 10:43:00,1
2019-03-28 11:08:00,1
2019-03-28 11:45:00,1
2019-03-28 12:49:00,1
2019-03-28 13:41:00,1
2019-03-28 13:57:00,1
2019-03-28 15:06:00,1
2019-03-28 18:34:00,1
2019-03-28 20:37:00,2
2019-03-28 20:38:00,4
2019-03-28 20:39:00,2
2019-03-28 20:40:00,4
2019-03-28 20:44:00,5
2019-03-28 20:45:00,4
2019-03-28 20:46:00,3
2019-03-28 22:08:00,1
2019-03-28 22:13:00,1
2019-03-28 22:15:00,1
