1,"SELECT  o.objID, s.specObjID, s.ra, s.dec, o.psfMag_u, o.psfMag_g, o.psfMag_r, o.psfMag_i, o.psfMag_z, s.z, s.zwarning, s.class into mydb.MyTable_# from PhotoObjAll o JOIN SpecObj as s ON o.ObjId = s.bestObjID  WHERE s.class = &&& AND s.zWarning = #"
2019-03-28 13:41:00,1
