1,"SELECT TOP # p.objid,p.ra,p.dec,p.u,p.g,p.r,p.i,p.z, p.run, p.rerun, p.camcol, p.field,p.type, pz.z into mydb.MyTable from PhotoObj AS p LEFT JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN PhotoZ as pz ON pz.objid = p.objid WHERE  s.bestobjid IS NULL"
2019-03-28 13:13:00,1
