83,"SELECT specObjID, dr7ObjID FROM SpecDR7 WHERE specobjid = #"
2019-03-28 00:00:00,2
2019-03-28 00:01:00,4
2019-03-28 00:02:00,4
2019-03-28 00:03:00,3
2019-03-28 00:04:00,5
2019-03-28 00:05:00,3
2019-03-28 00:06:00,4
2019-03-28 00:07:00,2
2019-03-28 00:08:00,3
2019-03-28 00:09:00,2
2019-03-28 00:10:00,2
2019-03-28 00:11:00,3
2019-03-28 00:12:00,3
2019-03-28 00:13:00,1
2019-03-28 00:14:00,4
2019-03-28 00:15:00,2
2019-03-28 00:16:00,2
2019-03-28 00:17:00,3
2019-03-28 00:18:00,1
2019-03-28 00:19:00,1
2019-03-28 00:20:00,3
2019-03-28 00:21:00,4
2019-03-28 00:22:00,2
2019-03-28 00:23:00,3
2019-03-28 00:24:00,4
2019-03-28 00:25:00,2
2019-03-28 00:26:00,4
2019-03-28 00:27:00,3
2019-03-28 00:28:00,1
2019-03-28 00:29:00,1
2019-03-28 00:30:00,2
