16,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-09-18 00:34:00,1
2019-09-18 02:44:00,1
2019-09-18 02:45:00,1
2019-09-18 02:53:00,1
2019-09-18 03:00:00,1
2019-09-18 11:38:00,2
2019-09-18 11:49:00,1
2019-09-18 14:02:00,2
2019-09-18 14:19:00,1
2019-09-18 14:44:00,1
2019-09-18 16:27:00,1
2019-09-18 18:18:00,1
2019-09-18 20:16:00,2
