540,select * from fDocFunctionParams(&&&)
2019-09-18 00:06:00,1
2019-09-18 00:14:00,1
2019-09-18 00:22:00,1
2019-09-18 00:23:00,5
2019-09-18 00:24:00,2
2019-09-18 00:25:00,5
2019-09-18 00:26:00,2
2019-09-18 00:27:00,3
2019-09-18 00:28:00,3
2019-09-18 00:30:00,2
2019-09-18 01:32:00,1
2019-09-18 01:42:00,1
2019-09-18 02:58:00,1
2019-09-18 03:08:00,1
2019-09-18 03:21:00,1
2019-09-18 04:11:00,1
2019-09-18 04:15:00,1
2019-09-18 05:14:00,1
2019-09-18 05:30:00,1
2019-09-18 05:52:00,1
2019-09-18 07:28:00,1
2019-09-18 08:23:00,1
2019-09-18 09:23:00,1
2019-09-18 10:07:00,1
2019-09-18 11:10:00,1
2019-09-18 11:11:00,1
2019-09-18 12:53:00,1
2019-09-18 13:42:00,1
2019-09-18 13:52:00,1
2019-09-18 14:42:00,1
2019-09-18 15:31:00,1
2019-09-18 16:39:00,1
2019-09-18 16:40:00,2
2019-09-18 16:41:00,5
2019-09-18 16:42:00,5
2019-09-18 16:43:00,2
2019-09-18 16:44:00,4
2019-09-18 16:45:00,2
2019-09-18 16:46:00,1
2019-09-18 16:49:00,1
2019-09-18 18:57:00,11
2019-09-18 18:58:00,7
2019-09-18 20:22:00,1
2019-09-18 20:41:00,1
2019-09-18 21:00:00,2
2019-09-18 21:22:00,1
2019-09-18 21:29:00,1
2019-09-18 21:56:00,1
2019-09-18 22:23:00,1
2019-09-18 22:24:00,1
2019-09-18 22:30:00,22
2019-09-18 22:31:00,7
2019-09-18 22:37:00,24
2019-09-18 22:38:00,5
2019-09-18 22:43:00,20
2019-09-18 22:44:00,9
2019-09-18 22:50:00,14
2019-09-18 22:51:00,15
2019-09-18 22:57:00,13
2019-09-18 22:58:00,16
2019-09-18 22:59:00,4
2019-09-18 23:00:00,14
2019-09-18 23:01:00,1
2019-09-18 23:02:00,21
2019-09-18 23:03:00,10
2019-09-18 23:04:00,30
2019-09-18 23:05:00,22
2019-09-18 23:06:00,4
2019-09-18 23:07:00,16
2019-09-18 23:08:00,13
2019-09-18 23:09:00,3
2019-09-18 23:10:00,29
2019-09-18 23:11:00,23
2019-09-18 23:12:00,6
2019-09-18 23:13:00,21
2019-09-18 23:14:00,2
2019-09-18 23:15:00,19
2019-09-18 23:16:00,15
2019-09-18 23:17:00,31
2019-09-18 23:18:00,15
