1,"SELECT     p.objID, z.absMag_u, z.absMag_r, p.err_u, p.err_r into mydb.tdephot from mydb.tdeDR7ID u      JOIN DR7.PhotoObjAll p ON p.objID = u.objID      JOIN DR7.PhotoZ z ON z.objID = u.objID"
2019-09-18 16:57:00,1
