3497,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-09-18 00:00:00,5
2019-09-18 00:01:00,3
2019-09-18 00:02:00,2
2019-09-18 00:03:00,6
2019-09-18 00:04:00,1
2019-09-18 00:05:00,1
2019-09-18 00:09:00,5
2019-09-18 00:10:00,1
2019-09-18 00:11:00,4
2019-09-18 00:12:00,1
2019-09-18 00:13:00,6
2019-09-18 00:14:00,1
2019-09-18 00:15:00,1
2019-09-18 00:19:00,5
2019-09-18 00:20:00,1
2019-09-18 00:21:00,3
2019-09-18 00:23:00,7
2019-09-18 00:24:00,1
2019-09-18 00:25:00,1
2019-09-18 00:29:00,5
2019-09-18 00:30:00,1
2019-09-18 00:31:00,3
2019-09-18 00:33:00,7
2019-09-18 00:34:00,2
2019-09-18 00:35:00,2
2019-09-18 00:39:00,5
2019-09-18 00:40:00,1
2019-09-18 00:41:00,8
2019-09-18 00:43:00,7
2019-09-18 00:44:00,1
2019-09-18 00:45:00,4
2019-09-18 00:47:00,1
2019-09-18 00:48:00,1
2019-09-18 00:49:00,5
2019-09-18 00:50:00,1
2019-09-18 00:51:00,3
2019-09-18 00:53:00,7
2019-09-18 00:54:00,1
2019-09-18 00:57:00,1
2019-09-18 00:59:00,5
2019-09-18 01:00:00,1
2019-09-18 01:01:00,3
2019-09-18 01:03:00,7
2019-09-18 01:04:00,1
2019-09-18 01:06:00,1
2019-09-18 01:07:00,1
2019-09-18 01:09:00,5
2019-09-18 01:10:00,1
2019-09-18 01:11:00,3
2019-09-18 01:12:00,1
2019-09-18 01:13:00,7
2019-09-18 01:14:00,1
2019-09-18 01:17:00,1
2019-09-18 01:19:00,5
2019-09-18 01:20:00,1
2019-09-18 01:21:00,3
2019-09-18 01:23:00,7
2019-09-18 01:24:00,1
2019-09-18 01:26:00,20
2019-09-18 01:27:00,1
2019-09-18 01:28:00,10
2019-09-18 01:29:00,5
2019-09-18 01:30:00,1
2019-09-18 01:31:00,3
2019-09-18 01:33:00,7
2019-09-18 01:34:00,3
2019-09-18 01:35:00,1
2019-09-18 01:36:00,4
2019-09-18 01:37:00,1
2019-09-18 01:39:00,5
2019-09-18 01:40:00,1
2019-09-18 01:41:00,8
2019-09-18 01:43:00,12
2019-09-18 01:44:00,2
2019-09-18 01:45:00,7
2019-09-18 01:47:00,1
2019-09-18 01:49:00,5
2019-09-18 01:50:00,1
2019-09-18 01:51:00,3
2019-09-18 01:53:00,7
2019-09-18 01:54:00,1
2019-09-18 01:56:00,5
2019-09-18 01:57:00,1
2019-09-18 01:59:00,5
2019-09-18 02:00:00,1
2019-09-18 02:01:00,3
2019-09-18 02:03:00,7
2019-09-18 02:04:00,1
2019-09-18 02:07:00,1
2019-09-18 02:09:00,9
2019-09-18 02:10:00,1
2019-09-18 02:11:00,3
2019-09-18 02:13:00,8
2019-09-18 02:14:00,1
2019-09-18 02:17:00,1
2019-09-18 02:19:00,5
2019-09-18 02:20:00,1
2019-09-18 02:21:00,3
2019-09-18 02:23:00,7
2019-09-18 02:24:00,1
2019-09-18 02:27:00,1
2019-09-18 02:28:00,4
2019-09-18 02:29:00,5
2019-09-18 02:30:00,1
2019-09-18 02:31:00,3
2019-09-18 02:33:00,7
2019-09-18 02:34:00,3
2019-09-18 02:35:00,1
2019-09-18 02:37:00,1
2019-09-18 02:39:00,5
2019-09-18 02:40:00,1
2019-09-18 02:41:00,8
2019-09-18 02:43:00,7
2019-09-18 02:44:00,3
2019-09-18 02:45:00,3
2019-09-18 02:47:00,2
2019-09-18 02:49:00,5
2019-09-18 02:50:00,1
2019-09-18 02:51:00,3
2019-09-18 02:53:00,7
2019-09-18 02:54:00,5
2019-09-18 02:56:00,2
2019-09-18 02:57:00,5
2019-09-18 02:59:00,5
2019-09-18 03:00:00,1
2019-09-18 03:01:00,3
2019-09-18 03:02:00,1
2019-09-18 03:03:00,7
2019-09-18 03:04:00,1
2019-09-18 03:07:00,1
2019-09-18 03:09:00,5
2019-09-18 03:10:00,1
2019-09-18 03:11:00,3
2019-09-18 03:13:00,7
2019-09-18 03:14:00,1
2019-09-18 03:17:00,1
2019-09-18 03:19:00,5
2019-09-18 03:20:00,1
2019-09-18 03:21:00,3
2019-09-18 03:23:00,7
2019-09-18 03:24:00,1
2019-09-18 03:27:00,1
2019-09-18 03:29:00,5
2019-09-18 03:30:00,1
2019-09-18 03:31:00,3
2019-09-18 03:32:00,1
2019-09-18 03:33:00,7
2019-09-18 03:34:00,3
2019-09-18 03:37:00,1
2019-09-18 03:39:00,5
2019-09-18 03:40:00,1
2019-09-18 03:41:00,12
2019-09-18 03:42:00,9
2019-09-18 03:43:00,8
2019-09-18 03:44:00,5
2019-09-18 03:47:00,1
2019-09-18 03:49:00,5
2019-09-18 03:50:00,1
2019-09-18 03:51:00,3
2019-09-18 03:53:00,7
2019-09-18 03:54:00,5
2019-09-18 03:57:00,1
2019-09-18 03:59:00,5
2019-09-18 04:00:00,6
2019-09-18 04:01:00,3
2019-09-18 04:03:00,7
2019-09-18 04:04:00,1
2019-09-18 04:07:00,1
2019-09-18 04:09:00,5
2019-09-18 04:10:00,1
2019-09-18 04:11:00,3
2019-09-18 04:13:00,8
2019-09-18 04:14:00,1
2019-09-18 04:17:00,1
2019-09-18 04:18:00,1
2019-09-18 04:19:00,5
2019-09-18 04:20:00,2
2019-09-18 04:21:00,3
2019-09-18 04:23:00,7
2019-09-18 04:24:00,1
2019-09-18 04:27:00,1
2019-09-18 04:29:00,5
2019-09-18 04:30:00,1
2019-09-18 04:31:00,3
2019-09-18 04:33:00,7
2019-09-18 04:34:00,3
2019-09-18 04:37:00,1
2019-09-18 04:39:00,5
2019-09-18 04:40:00,4
2019-09-18 04:41:00,8
2019-09-18 04:43:00,7
2019-09-18 04:44:00,1
2019-09-18 04:45:00,3
2019-09-18 04:46:00,1
2019-09-18 04:47:00,1
2019-09-18 04:49:00,5
2019-09-18 04:50:00,1
2019-09-18 04:51:00,3
2019-09-18 04:53:00,7
2019-09-18 04:54:00,1
2019-09-18 04:55:00,1
2019-09-18 04:57:00,1
2019-09-18 04:59:00,5
2019-09-18 05:00:00,1
2019-09-18 05:01:00,3
2019-09-18 05:03:00,7
2019-09-18 05:04:00,1
2019-09-18 05:07:00,1
2019-09-18 05:09:00,5
2019-09-18 05:10:00,1
2019-09-18 05:11:00,3
2019-09-18 05:13:00,7
2019-09-18 05:14:00,1
2019-09-18 05:15:00,1
2019-09-18 05:17:00,1
2019-09-18 05:19:00,5
2019-09-18 05:20:00,1
2019-09-18 05:21:00,3
2019-09-18 05:23:00,7
2019-09-18 05:24:00,1
2019-09-18 05:27:00,1
2019-09-18 05:29:00,5
2019-09-18 05:30:00,2
2019-09-18 05:31:00,3
2019-09-18 05:33:00,7
2019-09-18 05:34:00,3
2019-09-18 05:37:00,1
2019-09-18 05:39:00,6
2019-09-18 05:40:00,1
2019-09-18 05:41:00,8
2019-09-18 05:43:00,7
2019-09-18 05:44:00,1
2019-09-18 05:46:00,4
2019-09-18 05:47:00,1
2019-09-18 05:49:00,4
2019-09-18 05:50:00,2
2019-09-18 05:51:00,3
2019-09-18 05:53:00,7
2019-09-18 05:54:00,1
2019-09-18 05:56:00,1
2019-09-18 05:57:00,1
2019-09-18 05:58:00,1
2019-09-18 05:59:00,2
2019-09-18 06:00:00,4
2019-09-18 06:01:00,3
2019-09-18 06:03:00,7
2019-09-18 06:04:00,1
2019-09-18 06:07:00,1
2019-09-18 06:09:00,2
2019-09-18 06:10:00,4
2019-09-18 06:11:00,3
2019-09-18 06:13:00,7
2019-09-18 06:14:00,1
2019-09-18 06:17:00,1
2019-09-18 06:19:00,2
2019-09-18 06:20:00,4
2019-09-18 06:21:00,4
2019-09-18 06:23:00,7
2019-09-18 06:24:00,8
2019-09-18 06:25:00,4
2019-09-18 06:27:00,1
2019-09-18 06:29:00,2
2019-09-18 06:30:00,4
2019-09-18 06:31:00,3
2019-09-18 06:33:00,7
2019-09-18 06:34:00,3
2019-09-18 06:37:00,1
2019-09-18 06:39:00,2
2019-09-18 06:40:00,4
2019-09-18 06:41:00,5
2019-09-18 06:42:00,3
2019-09-18 06:43:00,7
2019-09-18 06:44:00,1
2019-09-18 06:46:00,4
2019-09-18 06:47:00,2
2019-09-18 06:49:00,2
2019-09-18 06:50:00,4
2019-09-18 06:52:00,3
2019-09-18 06:53:00,7
2019-09-18 06:54:00,1
2019-09-18 06:57:00,1
2019-09-18 06:59:00,2
2019-09-18 07:00:00,4
2019-09-18 07:02:00,3
2019-09-18 07:03:00,7
2019-09-18 07:04:00,1
2019-09-18 07:07:00,1
2019-09-18 07:09:00,2
2019-09-18 07:10:00,5
2019-09-18 07:12:00,3
2019-09-18 07:13:00,7
2019-09-18 07:14:00,1
2019-09-18 07:17:00,1
2019-09-18 07:19:00,3
2019-09-18 07:20:00,4
2019-09-18 07:22:00,3
2019-09-18 07:23:00,7
2019-09-18 07:24:00,1
2019-09-18 07:27:00,1
2019-09-18 07:29:00,2
2019-09-18 07:30:00,4
2019-09-18 07:32:00,3
2019-09-18 07:33:00,7
2019-09-18 07:34:00,3
2019-09-18 07:37:00,1
2019-09-18 07:39:00,2
2019-09-18 07:40:00,4
2019-09-18 07:41:00,5
2019-09-18 07:42:00,3
2019-09-18 07:43:00,7
2019-09-18 07:44:00,1
2019-09-18 07:46:00,5
2019-09-18 07:47:00,1
2019-09-18 07:49:00,2
2019-09-18 07:50:00,4
2019-09-18 07:52:00,3
2019-09-18 07:53:00,7
2019-09-18 07:54:00,1
2019-09-18 07:57:00,1
2019-09-18 07:59:00,2
2019-09-18 08:00:00,4
2019-09-18 08:03:00,7
2019-09-18 08:04:00,3
2019-09-18 08:05:00,1
2019-09-18 08:07:00,1
2019-09-18 08:09:00,2
2019-09-18 08:10:00,4
2019-09-18 08:13:00,7
2019-09-18 08:14:00,3
2019-09-18 08:15:00,1
2019-09-18 08:17:00,1
2019-09-18 08:18:00,1
2019-09-18 08:19:00,2
2019-09-18 08:20:00,4
2019-09-18 08:23:00,7
2019-09-18 08:24:00,3
2019-09-18 08:25:00,6
2019-09-18 08:26:00,10
2019-09-18 08:27:00,1
2019-09-18 08:29:00,6
2019-09-18 08:30:00,4
2019-09-18 08:32:00,4
2019-09-18 08:33:00,7
2019-09-18 08:34:00,5
2019-09-18 08:35:00,1
2019-09-18 08:37:00,1
2019-09-18 08:39:00,2
2019-09-18 08:40:00,4
2019-09-18 08:41:00,5
2019-09-18 08:43:00,7
2019-09-18 08:44:00,7
2019-09-18 08:45:00,1
2019-09-18 08:47:00,1
2019-09-18 08:49:00,2
2019-09-18 08:50:00,4
2019-09-18 08:51:00,4
2019-09-18 08:52:00,4
2019-09-18 08:53:00,7
2019-09-18 08:54:00,4
2019-09-18 08:55:00,1
2019-09-18 08:56:00,1
2019-09-18 08:57:00,1
2019-09-18 08:59:00,2
2019-09-18 09:00:00,4
2019-09-18 09:03:00,7
2019-09-18 09:04:00,4
2019-09-18 09:05:00,1
2019-09-18 09:07:00,1
2019-09-18 09:09:00,2
2019-09-18 09:10:00,4
2019-09-18 09:13:00,7
2019-09-18 09:14:00,3
2019-09-18 09:15:00,17
2019-09-18 09:16:00,5
2019-09-18 09:17:00,9
2019-09-18 09:19:00,2
2019-09-18 09:20:00,8
2019-09-18 09:23:00,7
2019-09-18 09:24:00,3
2019-09-18 09:25:00,1
2019-09-18 09:27:00,1
2019-09-18 09:29:00,2
2019-09-18 09:30:00,4
2019-09-18 09:33:00,7
2019-09-18 09:34:00,5
2019-09-18 09:35:00,1
2019-09-18 09:37:00,1
2019-09-18 09:39:00,2
2019-09-18 09:40:00,4
2019-09-18 09:41:00,5
2019-09-18 09:42:00,1
2019-09-18 09:43:00,7
2019-09-18 09:44:00,6
2019-09-18 09:45:00,2
2019-09-18 09:46:00,4
2019-09-18 09:47:00,1
2019-09-18 09:49:00,2
2019-09-18 09:50:00,4
2019-09-18 09:53:00,7
2019-09-18 09:54:00,3
2019-09-18 09:55:00,1
2019-09-18 09:57:00,1
2019-09-18 09:59:00,2
2019-09-18 10:00:00,4
2019-09-18 10:03:00,7
2019-09-18 10:04:00,18
2019-09-18 10:05:00,25
2019-09-18 10:06:00,10
2019-09-18 10:07:00,1
2019-09-18 10:09:00,2
2019-09-18 10:10:00,4
2019-09-18 10:11:00,5
2019-09-18 10:12:00,10
2019-09-18 10:13:00,7
2019-09-18 10:14:00,4
2019-09-18 10:15:00,1
2019-09-18 10:17:00,2
2019-09-18 10:19:00,2
2019-09-18 10:20:00,4
2019-09-18 10:22:00,1
2019-09-18 10:23:00,7
2019-09-18 10:24:00,3
2019-09-18 10:25:00,1
2019-09-18 10:27:00,1
2019-09-18 10:28:00,1
2019-09-18 10:29:00,2
2019-09-18 10:30:00,4
2019-09-18 10:33:00,7
2019-09-18 10:34:00,4
2019-09-18 10:35:00,2
2019-09-18 10:36:00,5
2019-09-18 10:37:00,1
2019-09-18 10:39:00,2
2019-09-18 10:40:00,4
2019-09-18 10:41:00,5
2019-09-18 10:43:00,7
2019-09-18 10:44:00,4
2019-09-18 10:45:00,4
2019-09-18 10:47:00,1
2019-09-18 10:49:00,2
2019-09-18 10:50:00,3
2019-09-18 10:51:00,2
2019-09-18 10:53:00,7
2019-09-18 10:54:00,3
2019-09-18 10:55:00,1
2019-09-18 10:57:00,1
2019-09-18 10:59:00,2
2019-09-18 11:00:00,3
2019-09-18 11:01:00,1
2019-09-18 11:03:00,7
2019-09-18 11:04:00,3
2019-09-18 11:05:00,1
2019-09-18 11:07:00,1
2019-09-18 11:09:00,2
2019-09-18 11:10:00,3
2019-09-18 11:11:00,1
2019-09-18 11:13:00,8
2019-09-18 11:14:00,3
2019-09-18 11:15:00,1
2019-09-18 11:17:00,1
2019-09-18 11:20:00,3
2019-09-18 11:21:00,1
2019-09-18 11:22:00,4
2019-09-18 11:23:00,7
2019-09-18 11:24:00,7
2019-09-18 11:25:00,1
2019-09-18 11:27:00,5
2019-09-18 11:29:00,6
2019-09-18 11:30:00,3
2019-09-18 11:31:00,22
2019-09-18 11:32:00,4
2019-09-18 11:33:00,1
2019-09-18 11:34:00,22
2019-09-18 11:35:00,1
2019-09-18 11:37:00,1
2019-09-18 11:39:00,2
2019-09-18 11:40:00,3
2019-09-18 11:41:00,6
2019-09-18 11:43:00,1
2019-09-18 11:44:00,9
2019-09-18 11:45:00,2
2019-09-18 11:47:00,1
2019-09-18 11:48:00,4
2019-09-18 11:50:00,5
2019-09-18 11:51:00,1
2019-09-18 11:53:00,1
2019-09-18 11:54:00,9
2019-09-18 11:55:00,1
2019-09-18 11:58:00,1
2019-09-18 12:01:00,4
2019-09-18 12:02:00,3
2019-09-18 12:04:00,11
2019-09-18 12:05:00,1
2019-09-18 12:08:00,1
2019-09-18 12:11:00,2
2019-09-18 12:12:00,5
2019-09-18 12:13:00,1
2019-09-18 12:14:00,14
2019-09-18 12:15:00,1
2019-09-18 12:17:00,6
2019-09-18 12:19:00,1
2019-09-18 12:20:00,1
2019-09-18 12:21:00,2
2019-09-18 12:23:00,1
2019-09-18 12:24:00,14
2019-09-18 12:25:00,1
2019-09-18 12:26:00,1
2019-09-18 12:27:00,3
2019-09-18 12:31:00,2
2019-09-18 12:34:00,16
2019-09-18 12:35:00,1
2019-09-18 12:37:00,2
2019-09-18 12:40:00,3
2019-09-18 12:41:00,7
2019-09-18 12:42:00,4
2019-09-18 12:44:00,16
2019-09-18 12:45:00,12
2019-09-18 12:46:00,1
2019-09-18 12:47:00,1
2019-09-18 12:51:00,2
2019-09-18 12:54:00,14
2019-09-18 12:55:00,1
2019-09-18 12:57:00,1
2019-09-18 13:01:00,2
2019-09-18 13:04:00,14
2019-09-18 13:05:00,1
2019-09-18 13:07:00,1
2019-09-18 13:11:00,2
2019-09-18 13:14:00,14
2019-09-18 13:15:00,1
2019-09-18 13:17:00,1
2019-09-18 13:21:00,2
2019-09-18 13:22:00,1
2019-09-18 13:24:00,14
2019-09-18 13:25:00,1
2019-09-18 13:27:00,1
2019-09-18 13:31:00,2
2019-09-18 13:34:00,16
2019-09-18 13:35:00,1
2019-09-18 13:37:00,1
2019-09-18 13:41:00,7
2019-09-18 13:44:00,14
2019-09-18 13:45:00,1
2019-09-18 13:46:00,4
2019-09-18 13:48:00,5
2019-09-18 13:50:00,1
2019-09-18 13:51:00,6
2019-09-18 13:52:00,4
2019-09-18 13:54:00,14
2019-09-18 13:55:00,1
2019-09-18 13:56:00,4
2019-09-18 13:57:00,4
2019-09-18 13:58:00,1
2019-09-18 13:59:00,11
2019-09-18 14:00:00,1
2019-09-18 14:01:00,2
2019-09-18 14:02:00,4
2019-09-18 14:03:00,4
2019-09-18 14:04:00,18
2019-09-18 14:05:00,1
2019-09-18 14:06:00,15
2019-09-18 14:10:00,17
2019-09-18 14:11:00,7
2019-09-18 14:14:00,14
2019-09-18 14:15:00,21
2019-09-18 14:17:00,2
2019-09-18 14:18:00,6
2019-09-18 14:19:00,22
2019-09-18 14:20:00,13
2019-09-18 14:21:00,8
2019-09-18 14:23:00,12
2019-09-18 14:24:00,15
2019-09-18 14:25:00,1
2019-09-18 14:26:00,1
2019-09-18 14:29:00,2
2019-09-18 14:30:00,2
2019-09-18 14:31:00,2
2019-09-18 14:33:00,3
2019-09-18 14:34:00,17
2019-09-18 14:35:00,11
2019-09-18 14:36:00,2
2019-09-18 14:37:00,2
2019-09-18 14:39:00,2
2019-09-18 14:40:00,2
2019-09-18 14:41:00,16
2019-09-18 14:42:00,1
2019-09-18 14:43:00,2
2019-09-18 14:44:00,19
2019-09-18 14:45:00,1
2019-09-18 14:49:00,8
2019-09-18 14:50:00,3
2019-09-18 14:51:00,16
2019-09-18 14:52:00,1
2019-09-18 14:53:00,3
2019-09-18 14:54:00,15
2019-09-18 14:55:00,3
2019-09-18 14:56:00,3
2019-09-18 14:57:00,10
2019-09-18 14:58:00,3
2019-09-18 14:59:00,2
2019-09-18 15:00:00,1
2019-09-18 15:01:00,1
2019-09-18 15:03:00,1
2019-09-18 15:04:00,14
2019-09-18 15:05:00,1
2019-09-18 15:06:00,1
2019-09-18 15:07:00,6
2019-09-18 15:08:00,1
2019-09-18 15:10:00,1
2019-09-18 15:13:00,2
2019-09-18 15:14:00,15
2019-09-18 15:15:00,4
2019-09-18 15:20:00,5
2019-09-18 15:22:00,4
2019-09-18 15:23:00,2
2019-09-18 15:24:00,18
2019-09-18 15:25:00,9
2019-09-18 15:26:00,4
2019-09-18 15:30:00,1
2019-09-18 15:33:00,2
2019-09-18 15:34:00,15
2019-09-18 15:35:00,2
2019-09-18 15:37:00,15
2019-09-18 15:38:00,6
2019-09-18 15:40:00,1
2019-09-18 15:41:00,15
2019-09-18 15:43:00,2
2019-09-18 15:44:00,14
2019-09-18 15:45:00,5
2019-09-18 15:50:00,5
2019-09-18 15:53:00,2
2019-09-18 15:54:00,14
2019-09-18 15:55:00,1
2019-09-18 16:00:00,1
2019-09-18 16:01:00,16
2019-09-18 16:02:00,5
2019-09-18 16:03:00,2
2019-09-18 16:04:00,29
2019-09-18 16:05:00,21
2019-09-18 16:06:00,5
2019-09-18 16:08:00,20
2019-09-18 16:10:00,11
2019-09-18 16:12:00,1
2019-09-18 16:13:00,2
2019-09-18 16:14:00,14
2019-09-18 16:15:00,5
2019-09-18 16:18:00,5
2019-09-18 16:20:00,1
2019-09-18 16:22:00,4
2019-09-18 16:23:00,2
2019-09-18 16:24:00,18
2019-09-18 16:25:00,1
2019-09-18 16:30:00,1
2019-09-18 16:33:00,17
2019-09-18 16:34:00,23
2019-09-18 16:35:00,2
2019-09-18 16:36:00,1
2019-09-18 16:39:00,4
2019-09-18 16:40:00,11
2019-09-18 16:42:00,9
2019-09-18 16:43:00,3
2019-09-18 16:44:00,18
2019-09-18 16:45:00,5
2019-09-18 16:46:00,5
2019-09-18 16:47:00,1
2019-09-18 16:50:00,1
2019-09-18 16:53:00,6
2019-09-18 16:54:00,14
2019-09-18 16:55:00,1
2019-09-18 16:57:00,4
2019-09-18 17:00:00,1
2019-09-18 17:02:00,4
2019-09-18 17:03:00,2
2019-09-18 17:04:00,14
2019-09-18 17:05:00,1
2019-09-18 17:10:00,1
2019-09-18 17:12:00,4
2019-09-18 17:13:00,2
2019-09-18 17:14:00,14
2019-09-18 17:15:00,1
2019-09-18 17:18:00,4
2019-09-18 17:19:00,4
2019-09-18 17:20:00,1
2019-09-18 17:22:00,4
2019-09-18 17:23:00,2
2019-09-18 17:24:00,18
2019-09-18 17:25:00,1
2019-09-18 17:26:00,4
2019-09-18 17:29:00,1
2019-09-18 17:30:00,4
2019-09-18 17:32:00,5
2019-09-18 17:33:00,2
2019-09-18 17:34:00,16
2019-09-18 17:35:00,1
2019-09-18 17:40:00,1
2019-09-18 17:41:00,6
2019-09-18 17:43:00,2
2019-09-18 17:44:00,16
2019-09-18 17:45:00,3
2019-09-18 17:50:00,1
2019-09-18 17:53:00,2
2019-09-18 17:54:00,14
2019-09-18 17:55:00,1
2019-09-18 18:00:00,1
2019-09-18 18:01:00,11
2019-09-18 18:02:00,6
2019-09-18 18:03:00,2
2019-09-18 18:04:00,14
2019-09-18 18:05:00,11
2019-09-18 18:06:00,5
2019-09-18 18:07:00,8
2019-09-18 18:10:00,1
2019-09-18 18:13:00,2
