648,select * from dbo.fDocColumns(&&&)
2019-09-18 00:01:00,1
2019-09-18 00:03:00,1
2019-09-18 00:07:00,1
2019-09-18 00:21:00,3
2019-09-18 00:22:00,4
2019-09-18 00:23:00,7
2019-09-18 00:24:00,6
2019-09-18 00:25:00,6
2019-09-18 00:26:00,6
2019-09-18 00:27:00,7
2019-09-18 00:30:00,1
2019-09-18 00:31:00,11
2019-09-18 00:32:00,12
2019-09-18 00:33:00,8
2019-09-18 00:34:00,7
2019-09-18 00:35:00,5
2019-09-18 00:36:00,9
2019-09-18 00:37:00,10
2019-09-18 00:38:00,6
2019-09-18 00:39:00,9
2019-09-18 00:40:00,4
2019-09-18 00:41:00,5
2019-09-18 00:42:00,9
2019-09-18 01:05:00,1
2019-09-18 01:07:00,3
2019-09-18 01:14:00,3
2019-09-18 01:19:00,2
2019-09-18 01:20:00,3
2019-09-18 01:21:00,1
2019-09-18 01:29:00,2
2019-09-18 01:35:00,4
2019-09-18 01:48:00,2
2019-09-18 01:49:00,2
2019-09-18 01:52:00,1
2019-09-18 02:01:00,1
2019-09-18 02:15:00,1
2019-09-18 02:44:00,1
2019-09-18 03:02:00,2
2019-09-18 03:08:00,1
2019-09-18 03:12:00,1
2019-09-18 03:20:00,2
2019-09-18 03:44:00,1
2019-09-18 03:45:00,2
2019-09-18 03:50:00,2
2019-09-18 03:56:00,1
2019-09-18 04:03:00,2
2019-09-18 04:29:00,1
2019-09-18 04:55:00,1
2019-09-18 05:01:00,2
2019-09-18 05:15:00,2
2019-09-18 05:18:00,2
2019-09-18 05:24:00,1
2019-09-18 05:28:00,1
2019-09-18 05:29:00,1
2019-09-18 06:22:00,2
2019-09-18 07:02:00,1
2019-09-18 07:12:00,1
2019-09-18 07:20:00,2
2019-09-18 07:30:00,2
2019-09-18 07:31:00,2
2019-09-18 07:34:00,1
2019-09-18 07:38:00,1
2019-09-18 08:31:00,1
2019-09-18 08:51:00,1
2019-09-18 08:55:00,1
2019-09-18 08:59:00,2
2019-09-18 09:21:00,1
2019-09-18 09:26:00,2
2019-09-18 09:43:00,1
2019-09-18 10:24:00,1
2019-09-18 10:25:00,1
2019-09-18 10:27:00,1
2019-09-18 10:30:00,1
2019-09-18 10:34:00,1
2019-09-18 10:36:00,1
2019-09-18 10:40:00,1
2019-09-18 10:41:00,2
2019-09-18 11:03:00,2
2019-09-18 11:04:00,11
2019-09-18 11:05:00,17
2019-09-18 11:07:00,4
2019-09-18 11:08:00,3
2019-09-18 11:13:00,1
2019-09-18 11:23:00,2
2019-09-18 11:24:00,1
2019-09-18 11:25:00,1
2019-09-18 11:36:00,2
2019-09-18 12:12:00,11
2019-09-18 12:33:00,1
2019-09-18 12:39:00,2
2019-09-18 12:48:00,2
2019-09-18 12:54:00,1
2019-09-18 12:55:00,1
2019-09-18 13:28:00,1
2019-09-18 13:54:00,2
2019-09-18 14:03:00,1
2019-09-18 14:04:00,2
2019-09-18 14:22:00,2
2019-09-18 14:25:00,2
2019-09-18 14:32:00,1
2019-09-18 14:54:00,1
2019-09-18 15:17:00,1
2019-09-18 15:18:00,1
2019-09-18 15:34:00,2
2019-09-18 15:36:00,1
2019-09-18 15:42:00,1
2019-09-18 15:45:00,1
2019-09-18 15:46:00,4
2019-09-18 15:48:00,4
2019-09-18 15:49:00,12
2019-09-18 15:50:00,6
2019-09-18 15:51:00,13
2019-09-18 15:52:00,9
2019-09-18 15:53:00,13
2019-09-18 15:54:00,11
2019-09-18 15:55:00,8
2019-09-18 15:56:00,10
2019-09-18 15:57:00,13
2019-09-18 15:58:00,10
2019-09-18 15:59:00,12
2019-09-18 16:00:00,3
2019-09-18 16:10:00,1
2019-09-18 16:12:00,1
2019-09-18 16:39:00,2
2019-09-18 16:40:00,6
2019-09-18 16:41:00,4
2019-09-18 16:42:00,5
2019-09-18 16:43:00,4
2019-09-18 16:44:00,3
2019-09-18 16:49:00,1
2019-09-18 16:50:00,7
2019-09-18 16:51:00,8
2019-09-18 16:52:00,2
2019-09-18 17:02:00,1
2019-09-18 17:07:00,1
2019-09-18 17:23:00,2
2019-09-18 17:29:00,1
2019-09-18 17:36:00,2
2019-09-18 17:45:00,1
2019-09-18 18:02:00,1
2019-09-18 18:13:00,2
2019-09-18 18:21:00,1
2019-09-18 18:23:00,2
2019-09-18 18:41:00,2
2019-09-18 18:45:00,2
2019-09-18 18:47:00,1
2019-09-18 19:09:00,1
2019-09-18 19:24:00,2
2019-09-18 19:30:00,1
2019-09-18 19:37:00,3
2019-09-18 19:39:00,1
2019-09-18 19:40:00,1
2019-09-18 19:41:00,2
2019-09-18 19:45:00,1
2019-09-18 19:47:00,1
2019-09-18 19:52:00,2
2019-09-18 19:53:00,1
2019-09-18 20:03:00,1
2019-09-18 20:05:00,2
2019-09-18 20:36:00,2
2019-09-18 20:51:00,1
2019-09-18 21:02:00,2
2019-09-18 21:17:00,2
2019-09-18 21:18:00,1
2019-09-18 22:04:00,10
2019-09-18 22:05:00,5
2019-09-18 22:12:00,6
2019-09-18 22:13:00,7
2019-09-18 22:14:00,10
2019-09-18 22:15:00,1
2019-09-18 22:21:00,8
2019-09-18 22:22:00,8
2019-09-18 22:23:00,7
2019-09-18 22:32:00,1
2019-09-18 22:49:00,3
2019-09-18 22:51:00,8
2019-09-18 22:52:00,11
2019-09-18 22:53:00,5
2019-09-18 22:54:00,3
2019-09-18 22:55:00,9
2019-09-18 22:56:00,9
2019-09-18 22:57:00,7
2019-09-18 22:58:00,1
2019-09-18 22:59:00,6
2019-09-18 23:18:00,2
2019-09-18 23:26:00,1
2019-09-18 23:36:00,1
