55,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-09-18 01:00:00,1
2019-09-18 01:02:00,2
2019-09-18 06:59:00,1
2019-09-18 08:04:00,1
2019-09-18 08:05:00,1
2019-09-18 08:26:00,1
2019-09-18 09:03:00,1
2019-09-18 09:30:00,1
2019-09-18 10:44:00,1
2019-09-18 10:48:00,1
2019-09-18 13:11:00,2
2019-09-18 13:12:00,3
2019-09-18 13:13:00,2
2019-09-18 13:15:00,6
2019-09-18 13:16:00,8
2019-09-18 13:17:00,4
2019-09-18 13:18:00,6
2019-09-18 13:19:00,6
2019-09-18 15:55:00,1
2019-09-18 20:59:00,1
2019-09-18 21:00:00,1
2019-09-18 21:13:00,1
2019-09-18 21:15:00,1
2019-09-18 21:27:00,2
