21,select * from sppLines where specObjId=#
2019-09-18 01:24:00,1
2019-09-18 05:10:00,1
2019-09-18 06:23:00,1
2019-09-18 06:26:00,1
2019-09-18 06:27:00,1
2019-09-18 08:49:00,1
2019-09-18 10:26:00,1
2019-09-18 10:50:00,1
2019-09-18 11:15:00,1
2019-09-18 13:05:00,1
2019-09-18 15:14:00,1
2019-09-18 15:52:00,1
2019-09-18 16:22:00,1
2019-09-18 17:57:00,1
2019-09-18 19:42:00,1
2019-09-18 20:25:00,2
2019-09-18 20:32:00,1
2019-09-18 21:44:00,1
2019-09-18 21:55:00,1
2019-09-18 22:30:00,1
