85,select * from fDocFunctionParams(&&&)
2019-06-14 01:17:00,1
2019-06-14 01:20:00,1
2019-06-14 02:07:00,1
2019-06-14 02:39:00,1
2019-06-14 03:31:00,1
2019-06-14 03:52:00,1
2019-06-14 04:31:00,1
2019-06-14 04:40:00,1
2019-06-14 05:02:00,1
2019-06-14 05:35:00,1
2019-06-14 06:52:00,2
2019-06-14 09:29:00,1
2019-06-14 09:56:00,1
2019-06-14 10:24:00,1
2019-06-14 11:31:00,1
2019-06-14 12:19:00,12
2019-06-14 12:20:00,4
2019-06-14 12:25:00,1
2019-06-14 13:49:00,1
2019-06-14 14:09:00,1
2019-06-14 14:10:00,2
2019-06-14 14:12:00,2
2019-06-14 14:13:00,1
2019-06-14 14:14:00,1
2019-06-14 15:07:00,1
2019-06-14 15:29:00,1
2019-06-14 16:17:00,1
2019-06-14 16:18:00,1
2019-06-14 16:24:00,1
2019-06-14 16:34:00,1
2019-06-14 17:48:00,1
2019-06-14 17:55:00,1
2019-06-14 18:42:00,1
2019-06-14 19:23:00,1
2019-06-14 19:52:00,1
2019-06-14 19:53:00,1
2019-06-14 20:06:00,1
2019-06-14 20:33:00,1
2019-06-14 20:56:00,1
2019-06-14 21:01:00,10
2019-06-14 21:02:00,2
2019-06-14 21:03:00,1
2019-06-14 21:04:00,11
2019-06-14 21:05:00,1
2019-06-14 21:25:00,1
2019-06-14 21:26:00,1
2019-06-14 21:29:00,1
2019-06-14 23:31:00,1
