744,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-06-14 00:00:00,1
2019-06-14 00:01:00,1
2019-06-14 00:03:00,1
2019-06-14 00:04:00,1
2019-06-14 00:05:00,1
2019-06-14 00:07:00,1
2019-06-14 00:08:00,1
2019-06-14 00:10:00,1
2019-06-14 00:11:00,1
2019-06-14 00:12:00,1
2019-06-14 00:13:00,1
2019-06-14 00:15:00,2
2019-06-14 00:16:00,2
2019-06-14 00:17:00,2
2019-06-14 00:19:00,1
2019-06-14 00:20:00,1
2019-06-14 00:22:00,1
2019-06-14 00:23:00,1
2019-06-14 00:25:00,2
2019-06-14 00:27:00,1
2019-06-14 00:28:00,1
2019-06-14 00:29:00,2
2019-06-14 00:31:00,1
2019-06-14 00:33:00,1
2019-06-14 00:34:00,2
2019-06-14 00:36:00,1
2019-06-14 00:38:00,1
2019-06-14 00:39:00,1
2019-06-14 00:41:00,1
2019-06-14 00:42:00,1
2019-06-14 00:43:00,1
2019-06-14 00:44:00,1
2019-06-14 00:46:00,1
2019-06-14 00:48:00,2
2019-06-14 00:50:00,1
2019-06-14 00:51:00,1
2019-06-14 00:52:00,1
2019-06-14 00:54:00,1
2019-06-14 00:55:00,1
2019-06-14 00:57:00,1
2019-06-14 00:58:00,2
2019-06-14 00:59:00,1
2019-06-14 01:00:00,1
2019-06-14 01:01:00,1
2019-06-14 01:02:00,1
2019-06-14 01:03:00,2
2019-06-14 01:04:00,1
2019-06-14 01:06:00,1
2019-06-14 01:07:00,1
2019-06-14 01:08:00,1
2019-06-14 01:10:00,1
2019-06-14 01:11:00,1
2019-06-14 01:13:00,1
2019-06-14 01:14:00,1
2019-06-14 01:15:00,1
2019-06-14 01:16:00,1
2019-06-14 01:17:00,1
2019-06-14 01:18:00,1
2019-06-14 01:20:00,1
2019-06-14 01:22:00,1
2019-06-14 01:23:00,1
2019-06-14 01:24:00,1
2019-06-14 01:26:00,1
2019-06-14 01:27:00,1
2019-06-14 01:29:00,1
2019-06-14 01:30:00,1
2019-06-14 01:31:00,2
2019-06-14 01:32:00,1
2019-06-14 01:34:00,1
2019-06-14 01:35:00,1
2019-06-14 01:37:00,2
2019-06-14 01:38:00,1
2019-06-14 01:39:00,1
2019-06-14 01:40:00,1
2019-06-14 01:41:00,2
2019-06-14 01:42:00,1
2019-06-14 01:43:00,1
2019-06-14 01:44:00,2
2019-06-14 01:46:00,1
2019-06-14 01:47:00,1
2019-06-14 01:49:00,1
2019-06-14 01:50:00,1
2019-06-14 01:52:00,1
2019-06-14 01:53:00,1
2019-06-14 01:55:00,2
2019-06-14 01:56:00,1
2019-06-14 01:57:00,1
2019-06-14 01:58:00,1
2019-06-14 01:59:00,1
2019-06-14 02:00:00,1
2019-06-14 02:02:00,1
2019-06-14 02:04:00,1
2019-06-14 02:05:00,1
2019-06-14 02:06:00,1
2019-06-14 02:07:00,1
2019-06-14 02:09:00,1
2019-06-14 02:10:00,2
2019-06-14 02:12:00,1
2019-06-14 02:13:00,1
2019-06-14 02:14:00,1
2019-06-14 02:16:00,1
2019-06-14 02:17:00,1
2019-06-14 02:18:00,1
2019-06-14 02:19:00,1
2019-06-14 02:25:00,1
2019-06-14 02:30:00,1
2019-06-14 02:31:00,1
2019-06-14 02:33:00,1
2019-06-14 02:38:00,1
2019-06-14 02:40:00,1
2019-06-14 02:44:00,1
2019-06-14 02:49:00,1
2019-06-14 02:50:00,1
2019-06-14 02:51:00,1
2019-06-14 02:55:00,1
2019-06-14 02:56:00,1
2019-06-14 02:58:00,1
2019-06-14 03:03:00,1
2019-06-14 03:08:00,1
2019-06-14 03:09:00,1
2019-06-14 03:10:00,1
