67964,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-06-14 01:55:00,83
2019-06-14 01:56:00,123
2019-06-14 01:57:00,123
2019-06-14 01:58:00,122
2019-06-14 01:59:00,121
2019-06-14 02:00:00,120
2019-06-14 02:01:00,120
2019-06-14 02:02:00,120
2019-06-14 02:03:00,101
2019-06-14 02:04:00,118
2019-06-14 02:05:00,114
2019-06-14 02:06:00,111
2019-06-14 02:07:00,124
2019-06-14 02:08:00,124
2019-06-14 02:09:00,122
2019-06-14 02:10:00,123
2019-06-14 02:11:00,122
2019-06-14 02:12:00,123
2019-06-14 02:13:00,122
2019-06-14 02:14:00,100
2019-06-14 02:15:00,119
2019-06-14 02:16:00,120
2019-06-14 02:17:00,128
2019-06-14 02:18:00,117
2019-06-14 02:19:00,126
2019-06-14 02:20:00,125
2019-06-14 02:21:00,125
2019-06-14 02:22:00,126
2019-06-14 02:23:00,125
2019-06-14 02:24:00,120
2019-06-14 02:25:00,99
2019-06-14 02:26:00,119
2019-06-14 02:27:00,124
2019-06-14 02:28:00,125
2019-06-14 02:29:00,125
2019-06-14 02:30:00,126
2019-06-14 02:31:00,125
2019-06-14 02:32:00,127
2019-06-14 02:33:00,120
2019-06-14 02:34:00,126
2019-06-14 02:35:00,90
2019-06-14 02:36:00,123
2019-06-14 02:37:00,123
2019-06-14 02:38:00,124
2019-06-14 02:39:00,126
2019-06-14 02:40:00,126
2019-06-14 02:41:00,126
2019-06-14 02:42:00,105
2019-06-14 02:43:00,121
2019-06-14 02:44:00,119
2019-06-14 02:45:00,124
2019-06-14 02:46:00,119
2019-06-14 02:47:00,120
2019-06-14 02:48:00,102
2019-06-14 02:49:00,125
2019-06-14 02:50:00,124
2019-06-14 02:51:00,121
2019-06-14 02:52:00,127
2019-06-14 02:53:00,125
2019-06-14 02:54:00,126
2019-06-14 02:55:00,124
2019-06-14 02:56:00,101
2019-06-14 02:57:00,125
2019-06-14 02:58:00,125
2019-06-14 02:59:00,126
2019-06-14 03:00:00,121
2019-06-14 03:01:00,125
2019-06-14 03:02:00,125
2019-06-14 03:03:00,125
2019-06-14 03:04:00,124
2019-06-14 03:05:00,117
2019-06-14 03:06:00,126
2019-06-14 03:07:00,128
2019-06-14 03:08:00,124
2019-06-14 03:09:00,126
2019-06-14 03:10:00,125
2019-06-14 03:11:00,124
2019-06-14 03:12:00,125
2019-06-14 03:13:00,118
2019-06-14 03:14:00,122
2019-06-14 03:15:00,112
2019-06-14 03:16:00,126
2019-06-14 03:17:00,126
2019-06-14 03:18:00,125
2019-06-14 03:19:00,126
2019-06-14 03:20:00,126
2019-06-14 03:21:00,123
2019-06-14 03:22:00,125
2019-06-14 03:23:00,124
2019-06-14 03:24:00,120
2019-06-14 03:25:00,119
2019-06-14 03:26:00,120
2019-06-14 03:27:00,120
2019-06-14 03:28:00,124
2019-06-14 03:29:00,121
2019-06-14 03:30:00,120
2019-06-14 03:31:00,122
2019-06-14 03:32:00,126
2019-06-14 03:33:00,122
2019-06-14 03:34:00,120
2019-06-14 03:35:00,116
2019-06-14 03:36:00,126
2019-06-14 03:37:00,124
2019-06-14 03:38:00,125
2019-06-14 03:39:00,126
2019-06-14 03:40:00,123
2019-06-14 03:41:00,126
2019-06-14 03:42:00,118
2019-06-14 03:43:00,125
2019-06-14 03:44:00,116
2019-06-14 03:45:00,120
2019-06-14 03:46:00,124
2019-06-14 03:47:00,117
2019-06-14 03:48:00,119
2019-06-14 03:49:00,124
2019-06-14 03:50:00,125
2019-06-14 03:51:00,125
2019-06-14 03:52:00,123
2019-06-14 03:53:00,123
2019-06-14 03:54:00,116
2019-06-14 03:55:00,119
2019-06-14 03:56:00,109
2019-06-14 03:57:00,124
2019-06-14 03:58:00,124
2019-06-14 03:59:00,124
2019-06-14 04:00:00,124
2019-06-14 04:01:00,125
2019-06-14 04:02:00,126
2019-06-14 04:03:00,116
2019-06-14 04:04:00,124
2019-06-14 04:05:00,119
2019-06-14 04:06:00,124
2019-06-14 04:07:00,125
2019-06-14 04:08:00,125
2019-06-14 04:09:00,127
2019-06-14 04:10:00,99
2019-06-14 04:11:00,127
2019-06-14 04:12:00,126
2019-06-14 04:13:00,121
2019-06-14 04:14:00,125
2019-06-14 04:15:00,123
2019-06-14 04:16:00,126
2019-06-14 04:17:00,124
2019-06-14 04:18:00,118
2019-06-14 04:19:00,125
2019-06-14 04:20:00,126
2019-06-14 04:21:00,127
2019-06-14 04:22:00,127
2019-06-14 04:23:00,125
2019-06-14 04:24:00,124
2019-06-14 04:25:00,124
2019-06-14 04:26:00,120
2019-06-14 04:27:00,117
2019-06-14 04:28:00,118
2019-06-14 04:29:00,124
2019-06-14 04:30:00,119
2019-06-14 04:31:00,117
2019-06-14 04:32:00,126
2019-06-14 04:33:00,124
2019-06-14 04:34:00,125
2019-06-14 04:35:00,122
2019-06-14 04:36:00,126
2019-06-14 04:37:00,115
2019-06-14 04:38:00,96
2019-06-14 04:39:00,110
2019-06-14 04:40:00,89
2019-06-14 04:56:00,78
2019-06-14 04:57:00,121
2019-06-14 04:58:00,121
2019-06-14 04:59:00,128
2019-06-14 05:00:00,121
2019-06-14 05:01:00,116
2019-06-14 05:02:00,123
2019-06-14 05:03:00,127
2019-06-14 05:04:00,125
2019-06-14 05:05:00,126
2019-06-14 05:06:00,125
2019-06-14 05:07:00,125
2019-06-14 05:08:00,125
2019-06-14 05:09:00,120
2019-06-14 05:10:00,120
2019-06-14 05:11:00,113
2019-06-14 05:12:00,126
2019-06-14 05:13:00,125
2019-06-14 05:14:00,126
2019-06-14 05:15:00,124
2019-06-14 05:16:00,122
2019-06-14 05:17:00,126
2019-06-14 05:18:00,125
2019-06-14 05:19:00,115
2019-06-14 05:20:00,121
2019-06-14 05:21:00,122
2019-06-14 05:22:00,120
2019-06-14 05:23:00,120
