1,"select top # p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z, p.modelMagErr_g, p.modelMagErr_r, p.modelMagErr_i, p.modelMagErr_z, from PhotoObj as p where p.objID =#"
2019-06-14 05:03:00,1
