1,"SELECT u.up_run as run,u.up_rerun as rerun,u.up_camcol as camcol,u.up_field as field,u.up_obj as obj,     &&& + cast(x.objId as varchar(#)) + &&&+ cast(x.objId as varchar(#)) + &&& as objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field,    p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z  FROM #x x, #upload u, PhotoObj p WHERE u.up_id = x.up_id and x.objID=p.objID"
2019-06-14 05:44:00,1
