1,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.field, p.g, p.modelMag_g, p.modelMag_i FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-06-14 13:22:00,1
