129,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-14 00:06:00,9
2019-06-14 00:48:00,1
2019-06-14 01:16:00,9
2019-06-14 01:46:00,1
2019-06-14 02:46:00,1
2019-06-14 03:20:00,1
2019-06-14 03:46:00,1
2019-06-14 04:24:00,3
2019-06-14 04:25:00,6
2019-06-14 04:39:00,9
2019-06-14 04:46:00,1
2019-06-14 05:46:00,1
2019-06-14 05:50:00,1
2019-06-14 06:45:00,1
2019-06-14 06:46:00,8
2019-06-14 06:47:00,1
2019-06-14 07:45:00,1
2019-06-14 08:46:00,1
2019-06-14 09:22:00,1
2019-06-14 09:46:00,1
2019-06-14 10:46:00,1
2019-06-14 11:36:00,9
2019-06-14 11:46:00,1
2019-06-14 12:11:00,9
2019-06-14 12:46:00,1
2019-06-14 13:46:00,1
2019-06-14 14:16:00,1
2019-06-14 14:45:00,1
2019-06-14 14:52:00,9
2019-06-14 14:54:00,1
2019-06-14 15:01:00,1
2019-06-14 15:23:00,1
2019-06-14 15:29:00,1
2019-06-14 15:37:00,1
2019-06-14 15:45:00,1
2019-06-14 15:50:00,1
2019-06-14 15:58:00,1
2019-06-14 16:20:00,1
2019-06-14 16:25:00,1
2019-06-14 16:27:00,1
2019-06-14 16:32:00,1
2019-06-14 16:41:00,1
2019-06-14 16:45:00,1
2019-06-14 16:47:00,1
2019-06-14 16:52:00,1
2019-06-14 17:14:00,1
2019-06-14 17:45:00,1
2019-06-14 17:57:00,9
2019-06-14 18:15:00,9
2019-06-14 18:45:00,1
2019-06-14 19:45:00,1
