1,"SELECT so.specObjID, so.ra, so.dec, so.plate, so.mjd, so.fiberID, gsl.oiii_#_flux, gsl.h_beta_flux, gsl.nii_#_flux, gsl.h_alpha_flux, so.z, so.snMedian_g"
2019-06-14 15:42:00,1
