140,select * from SpecLine where specObjId=#
2019-06-14 02:17:00,1
2019-06-14 05:38:00,1
2019-06-14 06:02:00,1
2019-06-14 09:35:00,1
2019-06-14 09:38:00,1
2019-06-14 09:42:00,3
2019-06-14 09:44:00,1
2019-06-14 09:47:00,1
2019-06-14 09:58:00,1
2019-06-14 10:01:00,1
2019-06-14 10:02:00,1
2019-06-14 10:08:00,1
2019-06-14 10:11:00,1
2019-06-14 10:14:00,1
2019-06-14 10:19:00,1
2019-06-14 10:22:00,1
2019-06-14 10:26:00,1
2019-06-14 10:28:00,1
2019-06-14 10:32:00,1
2019-06-14 10:34:00,2
2019-06-14 10:36:00,1
2019-06-14 10:38:00,1
2019-06-14 10:40:00,1
2019-06-14 11:07:00,3
2019-06-14 11:08:00,3
2019-06-14 11:10:00,3
2019-06-14 11:12:00,1
2019-06-14 11:13:00,1
2019-06-14 11:14:00,1
2019-06-14 11:17:00,1
2019-06-14 11:18:00,1
2019-06-14 11:20:00,1
2019-06-14 11:22:00,1
2019-06-14 11:24:00,1
2019-06-14 11:26:00,1
2019-06-14 11:29:00,1
2019-06-14 11:30:00,1
2019-06-14 11:33:00,1
2019-06-14 11:36:00,2
2019-06-14 11:38:00,1
2019-06-14 11:40:00,1
2019-06-14 11:42:00,1
2019-06-14 11:44:00,1
2019-06-14 11:46:00,2
2019-06-14 11:48:00,1
2019-06-14 11:51:00,1
2019-06-14 15:35:00,1
2019-06-14 15:36:00,1
2019-06-14 16:07:00,2
2019-06-14 16:08:00,17
2019-06-14 16:09:00,17
2019-06-14 16:10:00,18
2019-06-14 16:11:00,1
2019-06-14 16:22:00,1
2019-06-14 17:18:00,1
2019-06-14 20:11:00,1
2019-06-14 21:33:00,1
2019-06-14 21:34:00,3
2019-06-14 21:35:00,14
2019-06-14 21:36:00,4
2019-06-14 23:34:00,1
