301,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-06-09 03:26:00,2
2019-06-09 03:27:00,2
2019-06-09 03:47:00,4
2019-06-09 03:49:00,4
2019-06-09 03:51:00,4
2019-06-09 03:53:00,4
2019-06-09 04:13:00,4
2019-06-09 04:14:00,4
2019-06-09 04:15:00,3
2019-06-09 04:16:00,1
2019-06-09 05:05:00,4
2019-06-09 05:09:00,4
2019-06-09 05:10:00,4
2019-06-09 05:30:00,4
2019-06-09 05:37:00,4
2019-06-09 05:39:00,4
2019-06-09 05:40:00,4
2019-06-09 05:51:00,4
2019-06-09 05:53:00,4
2019-06-09 05:54:00,4
2019-06-09 05:56:00,4
2019-06-09 05:58:00,4
2019-06-09 05:59:00,4
2019-06-09 06:10:00,4
2019-06-09 06:11:00,4
2019-06-09 06:12:00,1
2019-06-09 06:13:00,3
2019-06-09 06:23:00,4
2019-06-09 06:24:00,4
2019-06-09 06:25:00,4
2019-06-09 06:28:00,4
2019-06-09 06:29:00,4
2019-06-09 06:31:00,8
2019-06-09 06:32:00,4
2019-06-09 06:33:00,4
2019-06-09 06:34:00,4
2019-06-09 06:35:00,4
2019-06-09 09:00:00,8
2019-06-09 09:01:00,8
2019-06-09 09:02:00,8
2019-06-09 09:03:00,10
2019-06-09 09:04:00,10
2019-06-09 09:05:00,8
2019-06-09 09:06:00,14
2019-06-09 09:07:00,6
2019-06-09 09:08:00,5
2019-06-09 09:09:00,9
2019-06-09 09:10:00,8
2019-06-09 09:11:00,6
2019-06-09 09:12:00,12
2019-06-09 09:13:00,8
2019-06-09 09:14:00,8
2019-06-09 09:15:00,8
2019-06-09 09:16:00,12
2019-06-09 09:17:00,12
2019-06-09 19:26:00,1
