1,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj FROM BESTDR9..PhotoObj AS p 	JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID WHERE  ( p.type = # OR p.type = #)"
2019-06-09 19:31:00,1
