13,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-06-09 14:15:00,1
2019-06-09 14:20:00,1
2019-06-09 14:29:00,1
2019-06-09 14:33:00,1
2019-06-09 14:37:00,1
2019-06-09 14:43:00,1
2019-06-09 14:46:00,1
2019-06-09 14:49:00,1
2019-06-09 14:55:00,1
2019-06-09 14:58:00,1
2019-06-09 15:09:00,1
2019-06-09 15:26:00,1
2019-06-09 15:29:00,1
