179,select * from galSpecIndx where specObjId=#
2019-06-09 02:55:00,1
2019-06-09 07:12:00,1
2019-06-09 08:52:00,1
2019-06-09 08:54:00,1
2019-06-09 08:57:00,1
2019-06-09 09:01:00,1
2019-06-09 09:04:00,1
2019-06-09 09:07:00,1
2019-06-09 09:09:00,1
2019-06-09 09:12:00,1
2019-06-09 09:16:00,1
2019-06-09 09:20:00,1
2019-06-09 09:24:00,1
2019-06-09 09:29:00,1
2019-06-09 09:33:00,1
2019-06-09 09:38:00,1
2019-06-09 09:42:00,1
2019-06-09 09:46:00,1
2019-06-09 09:51:00,1
2019-06-09 09:55:00,1
2019-06-09 09:58:00,1
2019-06-09 10:02:00,1
2019-06-09 10:07:00,1
2019-06-09 10:10:00,1
2019-06-09 10:14:00,1
2019-06-09 10:18:00,1
2019-06-09 10:22:00,1
2019-06-09 10:26:00,1
2019-06-09 10:30:00,1
2019-06-09 10:34:00,1
2019-06-09 10:38:00,1
2019-06-09 10:42:00,1
2019-06-09 10:46:00,1
2019-06-09 10:50:00,1
2019-06-09 10:53:00,1
2019-06-09 10:57:00,1
2019-06-09 11:02:00,1
2019-06-09 11:06:00,1
2019-06-09 11:10:00,1
2019-06-09 11:14:00,1
2019-06-09 11:18:00,1
2019-06-09 11:22:00,1
2019-06-09 11:27:00,1
2019-06-09 11:31:00,1
2019-06-09 11:35:00,1
2019-06-09 11:39:00,1
2019-06-09 11:43:00,1
2019-06-09 11:48:00,1
2019-06-09 11:52:00,1
2019-06-09 11:56:00,1
2019-06-09 12:01:00,1
2019-06-09 12:05:00,1
2019-06-09 12:10:00,1
2019-06-09 12:15:00,1
2019-06-09 12:19:00,1
2019-06-09 12:24:00,1
2019-06-09 12:28:00,1
2019-06-09 12:32:00,1
2019-06-09 12:36:00,1
2019-06-09 12:41:00,1
2019-06-09 12:44:00,1
2019-06-09 12:49:00,1
2019-06-09 12:53:00,1
2019-06-09 12:57:00,1
2019-06-09 13:03:00,1
2019-06-09 13:07:00,1
2019-06-09 13:12:00,1
2019-06-09 13:17:00,1
2019-06-09 13:21:00,1
2019-06-09 13:25:00,1
2019-06-09 13:30:00,1
2019-06-09 13:34:00,1
2019-06-09 13:38:00,1
2019-06-09 13:42:00,1
2019-06-09 13:46:00,1
2019-06-09 13:50:00,1
2019-06-09 13:54:00,1
2019-06-09 13:58:00,1
2019-06-09 14:02:00,1
2019-06-09 14:06:00,1
2019-06-09 14:10:00,1
2019-06-09 14:14:00,1
2019-06-09 14:19:00,1
2019-06-09 14:23:00,1
2019-06-09 14:27:00,1
2019-06-09 14:31:00,1
2019-06-09 14:36:00,1
2019-06-09 14:40:00,1
2019-06-09 14:44:00,1
2019-06-09 14:48:00,1
2019-06-09 14:55:00,1
2019-06-09 14:58:00,1
2019-06-09 15:02:00,1
2019-06-09 15:06:00,1
2019-06-09 15:10:00,1
2019-06-09 15:14:00,1
2019-06-09 15:18:00,1
2019-06-09 15:22:00,1
2019-06-09 15:26:00,1
2019-06-09 15:30:00,1
2019-06-09 15:35:00,1
2019-06-09 15:39:00,1
2019-06-09 15:43:00,1
2019-06-09 15:47:00,1
2019-06-09 15:51:00,1
2019-06-09 15:55:00,1
2019-06-09 15:59:00,1
2019-06-09 16:03:00,1
2019-06-09 16:08:00,1
2019-06-09 16:12:00,1
2019-06-09 16:16:00,1
2019-06-09 16:20:00,1
2019-06-09 16:24:00,1
2019-06-09 16:28:00,1
2019-06-09 16:32:00,1
2019-06-09 16:36:00,1
2019-06-09 16:40:00,1
2019-06-09 16:44:00,1
2019-06-09 16:48:00,1
2019-06-09 16:51:00,1
2019-06-09 16:56:00,1
2019-06-09 17:00:00,1
2019-06-09 17:04:00,1
2019-06-09 17:08:00,1
2019-06-09 17:11:00,1
2019-06-09 17:14:00,1
2019-06-09 17:17:00,1
2019-06-09 17:21:00,1
2019-06-09 17:24:00,1
2019-06-09 17:27:00,1
2019-06-09 17:32:00,1
2019-06-09 17:35:00,1
2019-06-09 17:38:00,1
2019-06-09 17:42:00,1
2019-06-09 17:46:00,1
2019-06-09 17:49:00,1
2019-06-09 17:53:00,1
2019-06-09 17:56:00,1
2019-06-09 17:59:00,1
2019-06-09 18:03:00,1
2019-06-09 18:06:00,1
2019-06-09 18:11:00,1
2019-06-09 18:15:00,1
2019-06-09 18:16:00,1
2019-06-09 18:19:00,1
2019-06-09 18:23:00,1
2019-06-09 18:27:00,1
2019-06-09 18:31:00,1
2019-06-09 18:35:00,1
2019-06-09 18:40:00,1
2019-06-09 18:44:00,1
2019-06-09 18:49:00,1
2019-06-09 18:53:00,1
2019-06-09 18:57:00,1
2019-06-09 19:02:00,1
2019-06-09 19:06:00,1
2019-06-09 19:10:00,1
2019-06-09 19:15:00,1
2019-06-09 19:19:00,1
2019-06-09 19:23:00,1
2019-06-09 19:28:00,1
2019-06-09 19:33:00,1
2019-06-09 19:37:00,1
2019-06-09 19:41:00,1
2019-06-09 19:46:00,1
2019-06-09 19:50:00,1
2019-06-09 19:54:00,1
2019-06-09 19:59:00,1
2019-06-09 20:04:00,1
2019-06-09 20:08:00,1
2019-06-09 20:13:00,1
2019-06-09 20:17:00,1
2019-06-09 20:21:00,1
2019-06-09 20:26:00,1
2019-06-09 20:31:00,1
2019-06-09 20:35:00,1
2019-06-09 20:39:00,1
2019-06-09 20:44:00,1
2019-06-09 22:37:00,1
