7,"select dec, ra, z, fiber2Mag_z, petroMag_z from mydb.MyTable             where (fiber2MagErr_z/fiber2Mag_z) between # and #"
2019-06-09 12:03:00,1
2019-06-09 12:11:00,1
2019-06-09 12:39:00,1
2019-06-09 12:40:00,1
2019-06-09 12:45:00,1
2019-06-09 16:23:00,1
2019-06-09 16:34:00,1
