22,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-06-09 01:32:00,1
2019-06-09 03:38:00,1
2019-06-09 09:00:00,1
2019-06-09 16:40:00,1
2019-06-09 17:26:00,1
2019-06-09 18:14:00,2
2019-06-09 18:15:00,1
2019-06-09 18:17:00,1
2019-06-09 19:32:00,2
2019-06-09 19:33:00,1
2019-06-09 19:35:00,1
2019-06-09 20:37:00,1
2019-06-09 21:40:00,1
2019-06-09 21:41:00,1
2019-06-09 22:31:00,1
2019-06-09 23:17:00,1
2019-06-09 23:26:00,3
2019-06-09 23:27:00,1
