65,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-09 00:45:00,1
2019-06-09 01:46:00,1
2019-06-09 02:45:00,1
2019-06-09 03:45:00,1
2019-06-09 04:23:00,9
2019-06-09 04:45:00,1
2019-06-09 05:45:00,1
2019-06-09 06:45:00,1
2019-06-09 07:36:00,9
2019-06-09 07:45:00,1
2019-06-09 08:44:00,1
2019-06-09 09:45:00,1
2019-06-09 10:45:00,1
2019-06-09 11:45:00,1
2019-06-09 12:45:00,1
2019-06-09 13:45:00,1
2019-06-09 14:44:00,1
2019-06-09 15:00:00,9
2019-06-09 15:45:00,1
2019-06-09 16:45:00,1
2019-06-09 17:44:00,1
2019-06-09 18:45:00,1
2019-06-09 18:57:00,9
2019-06-09 19:02:00,9
2019-06-09 19:44:00,1
