331,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-06-09 00:07:00,4
2019-06-09 00:08:00,13
2019-06-09 00:09:00,4
2019-06-09 00:21:00,14
2019-06-09 00:22:00,9
2019-06-09 00:35:00,14
2019-06-09 00:36:00,9
2019-06-09 00:43:00,12
2019-06-09 01:00:00,11
2019-06-09 01:01:00,15
2019-06-09 01:02:00,15
2019-06-09 01:03:00,15
2019-06-09 01:04:00,2
2019-06-09 01:14:00,9
2019-06-09 01:15:00,15
2019-06-09 01:16:00,15
2019-06-09 01:17:00,17
2019-06-09 01:23:00,13
2019-06-09 01:24:00,13
2019-06-09 01:32:00,14
2019-06-09 01:33:00,15
2019-06-09 01:34:00,17
2019-06-09 01:35:00,10
2019-06-09 06:31:00,1
2019-06-09 11:33:00,1
2019-06-09 13:02:00,1
2019-06-09 13:03:00,1
2019-06-09 13:04:00,1
2019-06-09 13:05:00,1
2019-06-09 13:06:00,7
2019-06-09 13:07:00,5
2019-06-09 13:08:00,2
2019-06-09 13:10:00,5
2019-06-09 13:12:00,1
2019-06-09 13:13:00,1
2019-06-09 13:15:00,1
2019-06-09 13:16:00,2
2019-06-09 14:10:00,1
2019-06-09 14:25:00,1
2019-06-09 14:28:00,2
2019-06-09 14:31:00,1
2019-06-09 14:34:00,1
2019-06-09 15:15:00,1
2019-06-09 15:22:00,2
2019-06-09 15:23:00,1
2019-06-09 15:24:00,1
2019-06-09 15:32:00,3
2019-06-09 15:33:00,1
2019-06-09 15:34:00,3
2019-06-09 15:36:00,2
2019-06-09 15:37:00,1
2019-06-09 15:38:00,1
2019-06-09 15:39:00,1
2019-06-09 16:03:00,1
2019-06-09 16:15:00,1
2019-06-09 16:27:00,1
