184,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-06-09 02:25:00,1
2019-06-09 02:44:00,1
2019-06-09 06:49:00,1
2019-06-09 13:16:00,1
2019-06-09 18:28:00,2
2019-06-09 18:29:00,15
2019-06-09 18:30:00,16
2019-06-09 18:31:00,12
2019-06-09 18:32:00,13
2019-06-09 18:33:00,14
2019-06-09 18:34:00,14
2019-06-09 18:35:00,13
2019-06-09 18:36:00,16
2019-06-09 18:37:00,15
2019-06-09 18:38:00,12
2019-06-09 18:39:00,16
2019-06-09 18:40:00,2
2019-06-09 18:49:00,4
2019-06-09 18:50:00,15
2019-06-09 18:51:00,1
