554,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-06-09 15:11:00,1
2019-06-09 15:14:00,1
2019-06-09 15:23:00,1
2019-06-09 15:24:00,1
2019-06-09 15:26:00,1
2019-06-09 18:41:00,78
2019-06-09 18:42:00,144
2019-06-09 18:43:00,51
2019-06-09 19:12:00,1
2019-06-09 19:14:00,1
2019-06-09 19:16:00,62
2019-06-09 19:17:00,180
2019-06-09 19:18:00,30
2019-06-09 22:44:00,1
2019-06-09 22:47:00,1
