242,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-01-28 01:02:00,4
2019-01-28 01:03:00,4
2019-01-28 01:04:00,12
2019-01-28 01:05:00,8
2019-01-28 01:06:00,4
2019-01-28 01:07:00,8
2019-01-28 01:08:00,12
2019-01-28 01:09:00,11
2019-01-28 01:10:00,9
2019-01-28 01:11:00,4
2019-01-28 01:12:00,8
2019-01-28 01:13:00,12
2019-01-28 01:14:00,18
2019-01-28 01:15:00,12
2019-01-28 01:16:00,16
2019-01-28 01:17:00,14
2019-01-28 01:18:00,18
2019-01-28 01:19:00,14
2019-01-28 01:20:00,6
2019-01-28 01:21:00,10
2019-01-28 01:22:00,14
2019-01-28 01:23:00,7
2019-01-28 01:24:00,12
2019-01-28 01:25:00,5
