25,select * from sppLines where specObjId=#
2019-01-28 00:45:00,1
2019-01-28 01:28:00,1
2019-01-28 03:04:00,1
2019-01-28 05:01:00,1
2019-01-28 05:48:00,1
2019-01-28 05:57:00,1
2019-01-28 06:33:00,1
2019-01-28 06:58:00,1
2019-01-28 07:11:00,1
2019-01-28 07:13:00,1
2019-01-28 07:54:00,1
2019-01-28 08:14:00,1
2019-01-28 09:23:00,1
2019-01-28 13:25:00,1
2019-01-28 13:39:00,1
2019-01-28 14:33:00,1
2019-01-28 15:39:00,1
2019-01-28 15:53:00,1
2019-01-28 16:17:00,1
2019-01-28 17:32:00,1
2019-01-28 19:00:00,1
2019-01-28 23:25:00,1
2019-01-28 23:28:00,1
2019-01-28 23:47:00,1
2019-01-28 23:48:00,1
