46238,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-01-28 00:58:00,1
2019-01-28 01:59:00,1
2019-01-28 02:58:00,1
2019-01-28 03:58:00,1
2019-01-28 04:58:00,1
2019-01-28 05:58:00,1
2019-01-28 06:59:00,1
2019-01-28 07:57:00,1
2019-01-28 08:33:00,9
2019-01-28 08:58:00,1
2019-01-28 09:58:00,1
2019-01-28 10:01:00,1
2019-01-28 10:38:00,1
2019-01-28 10:39:00,1
2019-01-28 10:43:00,1
2019-01-28 10:57:00,1
2019-01-28 11:56:00,1
2019-01-28 12:59:00,1
2019-01-28 13:48:00,9
2019-01-28 13:57:00,1
2019-01-28 14:19:00,1
2019-01-28 14:23:00,1
2019-01-28 14:31:00,1
2019-01-28 14:32:00,1
2019-01-28 14:56:00,14
2019-01-28 14:57:00,4
2019-01-28 14:58:00,1
2019-01-28 15:11:00,10
2019-01-28 15:12:00,8
2019-01-28 15:26:00,1
2019-01-28 15:57:00,1
2019-01-28 16:14:00,77
2019-01-28 16:15:00,291
2019-01-28 16:16:00,214
2019-01-28 16:17:00,227
2019-01-28 16:18:00,293
2019-01-28 16:19:00,276
2019-01-28 16:20:00,282
2019-01-28 16:21:00,281
2019-01-28 16:22:00,284
2019-01-28 16:23:00,246
2019-01-28 16:24:00,291
2019-01-28 16:25:00,288
2019-01-28 16:26:00,286
2019-01-28 16:27:00,268
2019-01-28 16:28:00,293
2019-01-28 16:29:00,284
2019-01-28 16:30:00,292
2019-01-28 16:31:00,274
2019-01-28 16:32:00,289
2019-01-28 16:33:00,247
2019-01-28 16:34:00,227
2019-01-28 16:35:00,224
2019-01-28 16:36:00,259
2019-01-28 16:37:00,247
2019-01-28 16:38:00,252
2019-01-28 16:39:00,253
2019-01-28 16:40:00,259
2019-01-28 16:41:00,271
2019-01-28 16:42:00,247
2019-01-28 16:43:00,270
2019-01-28 16:44:00,266
2019-01-28 16:45:00,271
2019-01-28 16:46:00,273
2019-01-28 16:47:00,252
2019-01-28 16:48:00,276
2019-01-28 16:49:00,276
2019-01-28 16:50:00,261
2019-01-28 16:51:00,271
2019-01-28 16:52:00,189
2019-01-28 16:53:00,262
2019-01-28 16:54:00,270
2019-01-28 16:55:00,275
2019-01-28 16:56:00,279
2019-01-28 16:57:00,266
2019-01-28 16:58:00,263
2019-01-28 16:59:00,273
2019-01-28 17:00:00,268
2019-01-28 17:01:00,256
2019-01-28 17:02:00,277
2019-01-28 17:03:00,263
2019-01-28 17:04:00,276
2019-01-28 17:05:00,274
2019-01-28 17:06:00,272
2019-01-28 17:07:00,256
2019-01-28 17:08:00,290
2019-01-28 17:09:00,267
2019-01-28 17:10:00,232
2019-01-28 17:11:00,246
2019-01-28 17:12:00,278
2019-01-28 17:13:00,256
2019-01-28 17:14:00,281
2019-01-28 17:15:00,283
2019-01-28 17:16:00,282
2019-01-28 17:17:00,280
2019-01-28 17:18:00,274
2019-01-28 17:19:00,263
2019-01-28 17:20:00,281
2019-01-28 17:21:00,275
2019-01-28 17:22:00,242
2019-01-28 17:23:00,263
2019-01-28 17:24:00,277
2019-01-28 17:25:00,273
2019-01-28 17:26:00,278
2019-01-28 17:27:00,270
2019-01-28 17:28:00,243
2019-01-28 17:29:00,280
2019-01-28 17:30:00,257
2019-01-28 17:31:00,256
2019-01-28 17:32:00,293
2019-01-28 17:33:00,276
2019-01-28 17:34:00,283
2019-01-28 17:35:00,264
2019-01-28 17:36:00,280
2019-01-28 17:37:00,288
2019-01-28 17:38:00,279
2019-01-28 17:39:00,272
2019-01-28 17:40:00,258
2019-01-28 17:41:00,256
2019-01-28 17:42:00,276
2019-01-28 17:43:00,272
2019-01-28 17:44:00,257
2019-01-28 17:45:00,214
2019-01-28 17:46:00,235
2019-01-28 17:47:00,270
2019-01-28 17:48:00,280
2019-01-28 17:49:00,276
2019-01-28 17:50:00,254
2019-01-28 17:51:00,217
2019-01-28 17:52:00,272
2019-01-28 17:53:00,289
2019-01-28 17:54:00,274
2019-01-28 17:55:00,277
2019-01-28 17:56:00,276
2019-01-28 17:57:00,279
2019-01-28 17:58:00,282
2019-01-28 17:59:00,291
2019-01-28 18:00:00,245
2019-01-28 18:01:00,266
2019-01-28 18:02:00,263
2019-01-28 18:03:00,244
2019-01-28 18:04:00,254
2019-01-28 18:05:00,273
2019-01-28 18:06:00,273
2019-01-28 18:07:00,254
2019-01-28 18:08:00,286
2019-01-28 18:09:00,281
2019-01-28 18:10:00,278
2019-01-28 18:11:00,278
2019-01-28 18:12:00,279
2019-01-28 18:13:00,264
2019-01-28 18:14:00,284
2019-01-28 18:15:00,271
2019-01-28 18:16:00,244
2019-01-28 18:17:00,272
2019-01-28 18:18:00,282
2019-01-28 18:19:00,265
2019-01-28 18:20:00,275
2019-01-28 18:21:00,192
2019-01-28 18:22:00,262
2019-01-28 18:23:00,283
2019-01-28 18:24:00,277
2019-01-28 18:25:00,292
2019-01-28 18:26:00,285
2019-01-28 18:27:00,263
2019-01-28 18:28:00,297
2019-01-28 18:29:00,286
2019-01-28 18:30:00,284
2019-01-28 18:31:00,285
2019-01-28 18:32:00,255
2019-01-28 18:33:00,284
2019-01-28 18:34:00,264
2019-01-28 18:35:00,279
2019-01-28 18:36:00,276
2019-01-28 18:37:00,278
2019-01-28 18:38:00,257
2019-01-28 18:39:00,211
2019-01-28 18:40:00,235
2019-01-28 18:41:00,282
2019-01-28 18:42:00,284
2019-01-28 18:43:00,291
2019-01-28 18:44:00,286
2019-01-28 18:45:00,270
2019-01-28 18:46:00,275
2019-01-28 18:47:00,260
2019-01-28 18:48:00,269
2019-01-28 18:49:00,240
2019-01-28 18:50:00,275
2019-01-28 18:51:00,267
2019-01-28 18:52:00,277
2019-01-28 18:53:00,257
2019-01-28 18:54:00,280
2019-01-28 18:55:00,278
2019-01-28 18:56:00,247
2019-01-28 18:57:00,203
2019-01-28 18:58:00,273
2019-01-28 18:59:00,291
2019-01-28 19:00:00,257
2019-01-28 19:01:00,273
2019-01-28 19:02:00,276
2019-01-28 19:03:00,286
2019-01-28 19:04:00,293
2019-01-28 19:05:00,246
2019-01-28 19:06:00,260
2019-01-28 19:07:00,63
