1231,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-01-28 10:47:00,1
2019-01-28 10:49:00,1
2019-01-28 10:50:00,6
2019-01-28 10:51:00,6
2019-01-28 10:56:00,6
2019-01-28 10:59:00,6
2019-01-28 11:04:00,6
2019-01-28 11:14:00,8
2019-01-28 11:15:00,6
2019-01-28 11:20:00,1
2019-01-28 11:25:00,20
2019-01-28 11:26:00,1
2019-01-28 11:27:00,2
2019-01-28 11:28:00,7
2019-01-28 11:29:00,2
2019-01-28 11:33:00,6
2019-01-28 11:38:00,1
2019-01-28 11:43:00,4
2019-01-28 11:45:00,1
2019-01-28 11:50:00,1
2019-01-28 11:55:00,1
2019-01-28 12:00:00,1
2019-01-28 12:01:00,1
2019-01-28 12:02:00,8
2019-01-28 12:04:00,1
2019-01-28 12:08:00,12
2019-01-28 13:00:00,13
2019-01-28 13:01:00,2
2019-01-28 13:02:00,11
2019-01-28 13:03:00,7
2019-01-28 13:04:00,5
2019-01-28 13:05:00,1
2019-01-28 13:06:00,5
2019-01-28 13:07:00,12
2019-01-28 13:08:00,7
2019-01-28 13:51:00,6
2019-01-28 13:57:00,1
2019-01-28 13:58:00,1
2019-01-28 13:59:00,5
2019-01-28 14:00:00,1
2019-01-28 14:02:00,1
2019-01-28 14:03:00,1
2019-01-28 14:04:00,2
2019-01-28 14:06:00,5
2019-01-28 14:07:00,3
2019-01-28 14:08:00,6
2019-01-28 14:09:00,1
2019-01-28 14:10:00,5
2019-01-28 14:11:00,2
2019-01-28 14:12:00,10
2019-01-28 14:13:00,11
2019-01-28 14:14:00,2
2019-01-28 14:19:00,11
2019-01-28 14:20:00,4
2019-01-28 14:21:00,11
2019-01-28 14:22:00,6
2019-01-28 14:23:00,6
2019-01-28 14:24:00,1
2019-01-28 14:25:00,4
2019-01-28 14:26:00,9
2019-01-28 14:27:00,11
2019-01-28 14:52:00,13
2019-01-28 14:53:00,2
2019-01-28 14:54:00,11
2019-01-28 14:55:00,7
2019-01-28 14:56:00,5
2019-01-28 14:57:00,1
2019-01-28 14:58:00,3
2019-01-28 14:59:00,8
2019-01-28 15:00:00,1
2019-01-28 15:01:00,13
2019-01-28 15:02:00,12
2019-01-28 15:03:00,1
2019-01-28 15:04:00,6
2019-01-28 15:05:00,4
2019-01-28 15:07:00,1
2019-01-28 15:11:00,1
2019-01-28 15:12:00,5
2019-01-28 15:13:00,4
2019-01-28 15:14:00,6
2019-01-28 15:15:00,11
2019-01-28 15:16:00,2
2019-01-28 15:28:00,4
2019-01-28 15:29:00,10
2019-01-28 15:30:00,7
2019-01-28 15:31:00,9
2019-01-28 15:32:00,3
2019-01-28 15:33:00,5
2019-01-28 15:34:00,2
2019-01-28 15:35:00,9
2019-01-28 15:36:00,7
2019-01-28 15:37:00,23
2019-01-28 15:38:00,9
2019-01-28 15:39:00,13
2019-01-28 15:40:00,16
2019-01-28 15:46:00,6
2019-01-28 15:47:00,8
2019-01-28 15:48:00,10
2019-01-28 15:49:00,8
2019-01-28 15:50:00,1
2019-01-28 15:51:00,5
2019-01-28 15:52:00,2
2019-01-28 15:53:00,10
2019-01-28 15:54:00,13
2019-01-28 15:55:00,23
2019-01-28 15:56:00,3
2019-01-28 15:57:00,20
2019-01-28 15:58:00,8
2019-01-28 16:03:00,1
2019-01-28 16:10:00,2
2019-01-28 16:11:00,1
2019-01-28 16:20:00,2
2019-01-28 16:36:00,14
