56,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-07-08 06:15:00,1
2019-07-08 06:50:00,1
2019-07-08 09:25:00,1
2019-07-08 13:00:00,2
2019-07-08 13:01:00,1
2019-07-08 13:02:00,1
2019-07-08 13:03:00,3
2019-07-08 13:04:00,4
2019-07-08 13:05:00,10
2019-07-08 13:06:00,2
2019-07-08 13:07:00,3
2019-07-08 13:08:00,9
2019-07-08 13:12:00,1
2019-07-08 13:13:00,6
2019-07-08 13:14:00,1
2019-07-08 13:15:00,1
2019-07-08 13:52:00,1
2019-07-08 18:33:00,1
2019-07-08 18:46:00,1
2019-07-08 18:47:00,2
2019-07-08 21:13:00,1
2019-07-08 21:17:00,1
2019-07-08 21:32:00,1
2019-07-08 21:46:00,1
