8,SELECT * FROM footprintfp_#
2019-07-08 01:57:00,1
2019-07-08 02:02:00,1
2019-07-08 03:31:00,1
2019-07-08 03:32:00,1
2019-07-08 03:33:00,1
2019-07-08 03:48:00,1
2019-07-08 04:10:00,1
2019-07-08 20:06:00,1
