2,"SELECT TOP # run,            camCol,   rerun,   field,   objID,   u, g, r, i, z,   ra, dec   		 FROM PhotoPrimary	 WHERE  u - g < #   and  g - r < #   and  r - i > #    and  i - z > #"
2019-07-08 00:42:00,2
