75,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-07-08 00:46:00,1
2019-07-08 01:46:00,1
2019-07-08 02:46:00,1
2019-07-08 02:51:00,1
2019-07-08 03:46:00,1
2019-07-08 04:46:00,1
2019-07-08 05:45:00,1
2019-07-08 06:16:00,9
2019-07-08 06:45:00,1
2019-07-08 07:45:00,1
2019-07-08 08:18:00,9
2019-07-08 08:46:00,1
2019-07-08 09:46:00,1
2019-07-08 10:46:00,1
2019-07-08 10:57:00,9
2019-07-08 11:46:00,1
2019-07-08 12:46:00,1
2019-07-08 13:46:00,1
2019-07-08 14:46:00,1
2019-07-08 15:45:00,1
2019-07-08 16:09:00,4
2019-07-08 16:10:00,5
2019-07-08 16:45:00,1
2019-07-08 17:45:00,1
2019-07-08 18:45:00,1
2019-07-08 19:45:00,1
2019-07-08 20:05:00,6
2019-07-08 20:06:00,3
2019-07-08 20:12:00,6
2019-07-08 20:13:00,3
