2,"SELECT   T.ID, T.hostra, T.hostdec, dbo.fGetNearestSpecObjIdEq(T.hostra, T.hostdec, #) as ObjID INTO    mydb.compareSpec_ObjID FROM    mydb.SQL_Table as T WHERE dbo.fGetNearestSpecObjIdEq(T.hostra, T.hostdec, #) IS NOT NULL"
2019-07-08 12:52:00,2
