2,"SELECT   T.ID, T.hostra, T.hostdec, dbo.fGetNearestObjIdEq(T.hostra, T.hostdec, #) as PhotoObjID INTO    mydb.comparePhoto_ObjID FROM    mydb.SQL_Table as T WHERE dbo.fGetNearestObjIdEq(T.hostra, T.hostdec, #) IS NOT NULL"
2019-07-08 13:34:00,2
