102,select distinct parent from DBViewCols where viewname=&&&
2019-07-08 00:35:00,1
2019-07-08 00:39:00,1
2019-07-08 00:41:00,3
2019-07-08 01:03:00,1
2019-07-08 01:20:00,1
2019-07-08 01:21:00,1
2019-07-08 01:55:00,1
2019-07-08 02:26:00,1
2019-07-08 03:16:00,2
2019-07-08 04:50:00,1
2019-07-08 05:05:00,1
2019-07-08 05:09:00,1
2019-07-08 06:33:00,2
2019-07-08 06:34:00,1
2019-07-08 12:57:00,1
2019-07-08 13:04:00,3
2019-07-08 13:05:00,1
2019-07-08 14:36:00,6
2019-07-08 14:37:00,8
2019-07-08 14:38:00,6
2019-07-08 14:39:00,8
2019-07-08 14:40:00,10
2019-07-08 14:41:00,8
2019-07-08 14:42:00,3
2019-07-08 14:54:00,1
2019-07-08 15:10:00,1
2019-07-08 15:11:00,1
2019-07-08 15:14:00,5
2019-07-08 15:15:00,3
2019-07-08 15:36:00,2
2019-07-08 15:37:00,1
2019-07-08 15:44:00,1
2019-07-08 16:40:00,1
2019-07-08 16:42:00,1
2019-07-08 18:23:00,2
2019-07-08 18:24:00,1
2019-07-08 18:39:00,1
2019-07-08 18:44:00,1
2019-07-08 19:33:00,1
2019-07-08 19:47:00,1
2019-07-08 20:47:00,1
2019-07-08 20:49:00,1
2019-07-08 20:55:00,1
2019-07-08 21:32:00,1
2019-07-08 21:49:00,1
2019-07-08 22:03:00,1
