1,"SELECT     m.GroupID,m.Gal,m.Radeg AS ra1, m.DECdeg AS dec1,     n.objid, n.distance,   o.z,o.ra AS ra2, o.dec AS dec2,  o.programname  from mydb.McCon_CatA_CoordDeg AS m     CROSS APPLY dbo.fGetNearestObjEq( m.RAdeg, m.DECdeg, #) AS n      JOIN SpecObj AS o ON n.objid=o.bestobjid AND     o.programname = &&&"
2019-03-26 18:20:00,1
