159,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-03-26 00:13:00,1
2019-03-26 00:31:00,1
2019-03-26 00:58:00,1
2019-03-26 01:57:00,1
2019-03-26 02:58:00,1
2019-03-26 03:08:00,9
2019-03-26 03:29:00,9
2019-03-26 03:37:00,1
2019-03-26 03:50:00,1
2019-03-26 03:58:00,1
2019-03-26 04:32:00,1
2019-03-26 04:40:00,1
2019-03-26 04:42:00,1
2019-03-26 04:44:00,1
2019-03-26 04:45:00,1
2019-03-26 04:55:00,9
2019-03-26 04:57:00,1
2019-03-26 04:58:00,1
2019-03-26 05:01:00,1
2019-03-26 05:57:00,1
2019-03-26 06:20:00,9
2019-03-26 06:58:00,1
2019-03-26 07:56:00,1
2019-03-26 08:29:00,1
2019-03-26 08:51:00,9
2019-03-26 08:54:00,9
2019-03-26 08:56:00,1
2019-03-26 09:03:00,9
2019-03-26 09:24:00,7
2019-03-26 09:58:00,1
2019-03-26 10:57:00,1
2019-03-26 11:12:00,9
2019-03-26 11:57:00,1
2019-03-26 12:11:00,1
2019-03-26 12:16:00,1
2019-03-26 12:37:00,9
2019-03-26 12:58:00,1
2019-03-26 13:52:00,9
2019-03-26 13:58:00,1
2019-03-26 14:57:00,1
2019-03-26 15:47:00,9
2019-03-26 15:58:00,1
2019-03-26 16:58:00,1
2019-03-26 17:27:00,1
2019-03-26 17:57:00,1
2019-03-26 18:23:00,9
2019-03-26 18:58:00,1
2019-03-26 19:08:00,9
2019-03-26 19:59:00,1
