73,select distinct parent from DBViewCols where viewname=&&&
2019-03-26 02:56:00,1
2019-03-26 04:06:00,1
2019-03-26 04:16:00,1
2019-03-26 08:30:00,1
2019-03-26 09:22:00,1
2019-03-26 09:29:00,1
2019-03-26 09:32:00,8
2019-03-26 09:45:00,1
2019-03-26 09:53:00,1
2019-03-26 09:54:00,1
2019-03-26 10:01:00,1
2019-03-26 10:02:00,1
2019-03-26 10:08:00,1
2019-03-26 10:09:00,1
2019-03-26 10:42:00,1
2019-03-26 10:45:00,1
2019-03-26 10:46:00,1
2019-03-26 10:58:00,1
2019-03-26 11:32:00,1
2019-03-26 12:10:00,1
2019-03-26 12:48:00,1
2019-03-26 13:47:00,1
2019-03-26 14:31:00,1
2019-03-26 14:36:00,2
2019-03-26 14:43:00,1
2019-03-26 14:44:00,1
2019-03-26 15:26:00,1
2019-03-26 15:27:00,1
2019-03-26 15:30:00,1
2019-03-26 15:33:00,1
2019-03-26 16:34:00,3
2019-03-26 16:38:00,1
2019-03-26 17:07:00,1
2019-03-26 17:22:00,1
2019-03-26 17:25:00,1
2019-03-26 17:53:00,1
2019-03-26 18:53:00,1
2019-03-26 19:31:00,1
2019-03-26 19:43:00,1
2019-03-26 19:55:00,2
2019-03-26 20:01:00,1
2019-03-26 20:11:00,1
2019-03-26 21:06:00,1
2019-03-26 21:07:00,1
2019-03-26 21:08:00,1
2019-03-26 21:23:00,1
2019-03-26 21:42:00,3
2019-03-26 21:44:00,2
2019-03-26 21:46:00,1
2019-03-26 21:51:00,1
2019-03-26 21:52:00,2
2019-03-26 22:00:00,1
2019-03-26 22:02:00,1
2019-03-26 22:15:00,1
2019-03-26 23:06:00,1
2019-03-26 23:12:00,1
2019-03-26 23:30:00,1
2019-03-26 23:32:00,1
