2391,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-03-26 00:04:00,3
2019-03-26 00:05:00,3
2019-03-26 00:17:00,3
2019-03-26 00:21:00,3
2019-03-26 00:45:00,3
2019-03-26 00:47:00,3
2019-03-26 00:48:00,3
2019-03-26 01:09:00,3
2019-03-26 01:15:00,1
2019-03-26 01:23:00,6
2019-03-26 01:43:00,3
2019-03-26 01:44:00,3
2019-03-26 01:59:00,3
2019-03-26 02:01:00,2
2019-03-26 02:25:00,3
2019-03-26 03:01:00,3
2019-03-26 03:05:00,3
2019-03-26 03:15:00,3
2019-03-26 03:29:00,3
2019-03-26 03:51:00,3
2019-03-26 03:54:00,6
2019-03-26 04:01:00,6
2019-03-26 04:06:00,3
2019-03-26 04:07:00,3
2019-03-26 04:25:00,3
2019-03-26 04:30:00,3
2019-03-26 04:32:00,3
2019-03-26 04:38:00,3
2019-03-26 04:57:00,3
2019-03-26 04:59:00,3
2019-03-26 05:04:00,3
2019-03-26 05:20:00,6
2019-03-26 05:22:00,3
2019-03-26 05:25:00,3
2019-03-26 05:26:00,3
2019-03-26 05:36:00,3
2019-03-26 05:44:00,3
2019-03-26 05:46:00,3
2019-03-26 05:57:00,3
2019-03-26 06:02:00,3
2019-03-26 06:08:00,3
2019-03-26 06:18:00,3
2019-03-26 06:31:00,9
2019-03-26 06:45:00,3
2019-03-26 06:55:00,3
2019-03-26 07:00:00,3
2019-03-26 07:03:00,3
2019-03-26 07:07:00,3
2019-03-26 07:09:00,3
2019-03-26 07:12:00,3
2019-03-26 07:13:00,3
2019-03-26 07:32:00,3
2019-03-26 07:44:00,3
2019-03-26 07:46:00,3
2019-03-26 07:48:00,6
2019-03-26 07:54:00,6
2019-03-26 07:55:00,3
2019-03-26 07:59:00,3
2019-03-26 08:08:00,1
2019-03-26 08:09:00,8
2019-03-26 08:10:00,9
2019-03-26 08:11:00,8
2019-03-26 08:12:00,4
2019-03-26 08:13:00,6
2019-03-26 08:14:00,6
2019-03-26 08:15:00,6
2019-03-26 08:16:00,6
2019-03-26 08:17:00,8
2019-03-26 08:18:00,10
2019-03-26 08:19:00,3
2019-03-26 08:20:00,2
2019-03-26 08:21:00,7
2019-03-26 08:22:00,3
2019-03-26 08:23:00,6
2019-03-26 08:24:00,12
2019-03-26 08:25:00,12
2019-03-26 08:26:00,3
2019-03-26 08:27:00,3
2019-03-26 08:28:00,3
2019-03-26 08:29:00,3
2019-03-26 08:30:00,3
2019-03-26 08:34:00,3
2019-03-26 08:37:00,3
2019-03-26 08:38:00,3
2019-03-26 08:40:00,2
2019-03-26 08:41:00,4
2019-03-26 08:42:00,3
2019-03-26 08:43:00,3
2019-03-26 08:49:00,3
2019-03-26 08:50:00,9
2019-03-26 08:51:00,6
2019-03-26 08:52:00,9
2019-03-26 08:54:00,6
2019-03-26 08:55:00,6
2019-03-26 08:56:00,6
2019-03-26 08:57:00,3
2019-03-26 08:58:00,3
2019-03-26 08:59:00,6
2019-03-26 09:00:00,3
2019-03-26 09:05:00,6
2019-03-26 09:06:00,3
2019-03-26 09:13:00,3
2019-03-26 09:15:00,3
2019-03-26 09:17:00,3
2019-03-26 09:34:00,3
2019-03-26 09:37:00,3
2019-03-26 09:42:00,3
2019-03-26 09:43:00,9
2019-03-26 09:44:00,9
2019-03-26 09:45:00,9
2019-03-26 09:46:00,9
2019-03-26 09:47:00,6
2019-03-26 09:48:00,6
2019-03-26 09:49:00,3
2019-03-26 09:50:00,6
2019-03-26 09:51:00,12
