3,"SELECT TOP #  s.plate,s.mjd,s.fiberid  FROM ..SpecObj as s  JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON b.SpecobjID = S.SpecobjID  JOIN PhotoObj AS p ON s.bestobjid=p.objid  WHERE s.z > # AND s.zWarning = # AND s.z < # AND p.g > # AND p.g < #"
2019-03-26 18:58:00,1
2019-03-26 18:59:00,1
2019-03-26 19:00:00,1
