2,"SELECT     p.ra AS RAp,     p.dec AS DECp,    p.modelMag_u, p.modelMagErr_u,     p.modelMag_g, p.modelMagErr_g,     p.modelMag_r,p.modelMagErr_r,    p.modelMag_i,p.modelMagErr_i,    p.modelMag_z,p.modelMagErr_z,    p.flags AS flagsp FROM dbo.PhotoObj AS p WHERE p.ra > # and p.ra < #    and p.dec >  # and p.dec < # -- WHERE p.ra > # and p.ra < # --   and p.dec >  # and p.dec < #"
2019-01-23 17:42:00,2
