19,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-01-23 05:49:00,1
2019-01-23 05:50:00,1
2019-01-23 09:07:00,1
2019-01-23 09:08:00,1
2019-01-23 12:00:00,1
2019-01-23 12:02:00,1
2019-01-23 15:01:00,2
2019-01-23 15:02:00,1
2019-01-23 15:03:00,1
2019-01-23 15:04:00,1
2019-01-23 15:11:00,1
2019-01-23 15:21:00,1
2019-01-23 16:12:00,1
2019-01-23 18:00:00,1
2019-01-23 19:36:00,1
2019-01-23 19:37:00,1
2019-01-23 19:40:00,1
2019-01-23 19:44:00,1
