1,"select Z.z, Z.zErr, O.objID, O.ra, O.dec, O.cModelMag_r, O.insideMask into mydb.DR8_NW_# from PhotoObjAll as O, Photoz as Z where Z.objID = O.objID   AND O.ra BETWEEN # AND #   AND O.dec BETWEEN # AND #   AND O.type = #   AND Z.z > #   AND O.insideMask = #"
2019-01-23 12:18:00,1
