121,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-01-23 04:19:00,1
2019-01-23 04:26:00,1
2019-01-23 07:35:00,1
2019-01-23 10:51:00,1
2019-01-23 10:53:00,2
2019-01-23 10:54:00,1
2019-01-23 11:00:00,1
2019-01-23 11:13:00,1
2019-01-23 11:37:00,1
2019-01-23 11:40:00,1
2019-01-23 11:46:00,1
2019-01-23 11:52:00,1
2019-01-23 12:08:00,1
2019-01-23 20:59:00,1
2019-01-23 23:10:00,53
2019-01-23 23:17:00,36
2019-01-23 23:18:00,17
