2,"SELECT    m.id as ID1,   m.redshift as redshift1, m.z_err as z_Err1,   m.u_exp_ba as u_exp_ab1, m.g_exp_ba as g_exp_ab1, m.r_exp_ba as r_exp_ab1, m.i_exp_ba as i_exp_ab1,   m.fracDev_i as fracDev_i1, m.fracDev_r as fracDev_r1, m.fracDev_g as fracDev_g1,   m.Err_expAB_u as Err_expAB_u1, m.Err_expAB_g as Err_expAB_g1, m.Err_expAB_r as Err_expAB_r1, m.Err_expAB_i as Err_expAB_i1,   m.m_u as m_u1, m.m_g as m_g1, m.m_r as m_r1, m.m_i as m_i1, m.EB_V as EB_V1,   m.ext_u as Ext_u1, m.ext_g as Ext_g1, m.ext_r as Ext_r1, m.Ext_i as Ext_i1,m.Ext_z as Ext_z1,   m.ExtCor_u as ExtCor_u1, m.ExtCor_g as ExtCor_g1, m.ExtCor_r as ExtCor_r1, m.ExtCor_i as ExtCor_i1,   m.Err_u as Err_u1, m.Err_g as Err_g1, m.Err_r as Err_r1, m.Err_i as Err_i1,   m.g_i as g_i1, m.g_r as g_r1, m.r_i as r_i1,   m.RA as RA1, m.RA_err as Err_RA1, m.DEC as DEC1, m.Dec_err as Err_DEC1, m.Galactic_latitude as Galactic_latitude1, m.Galactic_longitude as Galactic_longitude1,   m.petroR5#_u as petroR5#_u1, m.petroR5#_g as petroR5#_g1, m.petroR5#_r as petroR5#_r1, m.petroR5#_i as petroR5#_i1,   m.petroR9#_u as petroR9#_u1, m.petroR9#_g as petroR9#_g1, m.petroR9#_r as petroR9#_r1, m.petroR9#_i as petroR9#_i1,   m.petroR5#Err_u as petroR5#Err_u1, m.petroR5#Err_g as petroR5#Err_g1, m.petroR5#Err_r as petroR5#Err_r1, m.petroR5#Err_i as petroR5#Err_i1,   m.petroR9#Err_u as petroR9#Err_u1, m.petroR9#Err_g as petroR9#Err_g1, m.petroR9#Err_r as petroR9#Err_r1, m.petroR9#Err_i as petroR9#Err_i1,   m.subclass as subclass1, m.bptclass as bptclass1,   m.fracDev_r as fracDev_r1, m.fracDev_i as fracDev_i1, m.fracDev_g as fracDev_g1,   m.lick_fe4#, m.lick_fe4#_err, m.lick_fe4#_model, m.lick_fe4#_sub, m.lick_fe4#_sub_err,    m.lick_fe4#, m.lick_fe4#_err, m.lick_fe4#_model, m.lick_fe4#_sub, m.lick_fe4#_sub_err,    m.lick_hb,m.lick_hb_err, m.lick_hb_model, m.lick_hb_sub, m.lick_hb_sub_err,    m.lick_fe5#, m.lick_fe5#_err, m.lick_fe5#_model, m.lick_fe5#_sub, m.lick_fe5#_sub_err,    m.lick_mg1, m.lick_mg1_err, m.lick_mg1_model, m.lick_mg1_sub, m.lick_mg1_sub_err,    m.lick_mg2, m.lick_mg2_err, m.lick_mg2_model, m.lick_mg2_sub, m.lick_mg2_sub_err,    m.lick_mgb, m.lick_mgb_err, m.lick_mgb_model, m.lick_mgb_sub, m.lick_mgb_sub_err,    m.lick_fe5#, m.lick_fe5#_err, m.lick_fe5#_model, m.lick_fe5#_sub, m.lick_fe5#_sub_err,    m.lick_fe5#, m.lick_fe5#_err, m.lick_fe5#_model, m.lick_fe5#_sub, m.lick_fe5#_sub_err,    m.lick_fe5#, m.lick_fe5#_err, m.lick_fe5#_model, m.lick_fe5#_sub, m.lick_fe5#_sub_err,    m.lick_fe5#, m.lick_fe5#_err, m.lick_fe5#_model, m.lick_fe5#_sub, m.lick_fe5#_sub_err,    m.lick_fe5#, m.lick_fe5#_err, m.lick_fe5#_model, m.lick_fe5#_sub, m.lick_fe5#_sub_err,   m.d4#, m.d4#_err, m.d4#_model, m.d4#_sub, m.d4#_sub_err, m.d4#_n, m.d4#_n_err, m.d4#_n_model,  m.d4#_n_sub, m.d4#_n_sub_err,   m.q_g as Q_g1, m.Q_g_err as Q_g_err1, m.u_g as U_g1, m.U_g_err as U_g_err1,   m.q_r as Q_r1, m.Q_r_err as Q_r_err1, m.u_r as U_r1, m.U_r_err as U_r_err1,   m.q_i as Q_i1, m.Q_i_err as Q_i_err1, m.u_i as U_i1, m.U_i_err as U_i_err1,   n.objid as ID2, n.distance,   (s.z*#+#*(SIN(#*p.b/#)*SIN(#)+COS(#*p.b/#)*COS(#)*COS(#*p.l/#-#)))/# as redshift2, s.zErr as z_Err2,   p.expAB_u as u_exp_ab2, p.expAB_g as g_exp_ab2, p.expAB_r as r_exp_ab2, p.expAB_i as i_exp_ab2,   p.fracDeV_i as fracDev_i2, p.fracDeV_r as fracDev_r2, p.fracDeV_g as fracDev_g2,   p.expABErr_u as Err_expAB_u2, p.expABErr_g as Err_expAB_g2, p.expABErr_r as Err_expAB_r2, p.expABErr_i as Err_expAB_i2,   p.cModelMag_u as m_u2, p.cModelMag_g as m_g2, p.cModelMag_r as m_r2, p.cModelMag_i as m_i2, g.e_bv_sfd as EB_V2,   #*g.e_bv_sfd as Ext_u2, #*g.e_bv_sfd as Ext_g2, #*g.e_bv_sfd as Ext_r2, #*g.e_bv_sfd as Ext_i2, #*g.e_bv_sfd as Ext_z2,   p.dered_u as ExtCor_u2, p.dered_g as ExtCor_g2, p.dered_r as ExtCor_r2, p.dered_i as ExtCor_i2,   p.cModelMagErr_u as Err_u2, p.cModelMagEr"
2019-01-23 00:44:00,1
2019-01-23 01:10:00,1
