28,select * from Field where fieldId=#
2019-01-23 04:02:00,1
2019-01-23 05:45:00,1
2019-01-23 08:02:00,1
2019-01-23 09:11:00,1
2019-01-23 10:17:00,1
2019-01-23 12:05:00,1
2019-01-23 15:49:00,1
2019-01-23 15:51:00,1
2019-01-23 18:15:00,1
2019-01-23 18:46:00,1
2019-01-23 19:07:00,1
2019-01-23 19:32:00,1
2019-01-23 19:36:00,1
2019-01-23 19:50:00,1
2019-01-23 19:58:00,1
2019-01-23 20:19:00,1
2019-01-23 20:42:00,1
2019-01-23 20:52:00,1
2019-01-23 21:02:00,1
2019-01-23 21:21:00,1
2019-01-23 21:28:00,1
2019-01-23 21:45:00,1
2019-01-23 22:06:00,1
2019-01-23 22:34:00,1
2019-01-23 22:52:00,1
2019-01-23 23:27:00,1
2019-01-23 23:44:00,1
2019-01-23 23:56:00,1
