193,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-01-23 00:03:00,2
2019-01-23 00:13:00,2
2019-01-23 00:25:00,2
2019-01-23 00:37:00,2
2019-01-23 00:50:00,2
2019-01-23 01:02:00,2
2019-01-23 01:15:00,2
2019-01-23 01:27:00,2
2019-01-23 01:39:00,2
2019-01-23 01:52:00,2
2019-01-23 02:04:00,2
2019-01-23 02:17:00,2
2019-01-23 02:29:00,2
2019-01-23 02:41:00,2
2019-01-23 02:53:00,2
2019-01-23 03:05:00,2
2019-01-23 03:16:00,2
2019-01-23 03:29:00,2
2019-01-23 03:41:00,2
2019-01-23 03:53:00,2
2019-01-23 04:04:00,2
2019-01-23 09:33:00,2
2019-01-23 09:34:00,4
2019-01-23 09:35:00,4
2019-01-23 09:36:00,4
2019-01-23 09:37:00,2
2019-01-23 09:38:00,2
2019-01-23 09:47:00,2
2019-01-23 09:48:00,2
2019-01-23 09:54:00,2
2019-01-23 09:57:00,2
2019-01-23 09:59:00,2
2019-01-23 10:00:00,2
2019-01-23 10:01:00,2
2019-01-23 10:02:00,2
2019-01-23 10:03:00,2
2019-01-23 10:06:00,2
2019-01-23 10:08:00,2
2019-01-23 10:11:00,2
2019-01-23 10:39:00,2
2019-01-23 10:43:00,2
2019-01-23 10:46:00,2
2019-01-23 10:53:00,2
2019-01-23 10:54:00,2
2019-01-23 10:55:00,2
2019-01-23 10:56:00,2
2019-01-23 11:29:00,2
2019-01-23 11:31:00,2
2019-01-23 11:33:00,2
2019-01-23 11:35:00,2
2019-01-23 12:41:00,2
2019-01-23 12:43:00,4
2019-01-23 12:45:00,2
2019-01-23 12:47:00,2
2019-01-23 12:49:00,2
2019-01-23 12:51:00,2
2019-01-23 12:57:00,2
2019-01-23 14:50:00,2
2019-01-23 14:51:00,4
2019-01-23 14:53:00,4
2019-01-23 14:54:00,4
2019-01-23 14:56:00,2
2019-01-23 15:27:00,2
2019-01-23 15:29:00,2
2019-01-23 15:30:00,2
2019-01-23 15:31:00,2
2019-01-23 21:58:00,1
2019-01-23 21:59:00,1
2019-01-23 22:00:00,1
2019-01-23 22:02:00,2
2019-01-23 22:03:00,2
2019-01-23 22:04:00,2
2019-01-23 22:05:00,1
2019-01-23 22:07:00,1
2019-01-23 22:08:00,1
2019-01-23 22:09:00,1
2019-01-23 22:10:00,1
2019-01-23 22:12:00,2
2019-01-23 22:13:00,1
2019-01-23 22:14:00,1
2019-01-23 22:16:00,1
2019-01-23 22:17:00,1
2019-01-23 22:18:00,1
2019-01-23 22:19:00,1
2019-01-23 22:21:00,2
2019-01-23 22:22:00,1
2019-01-23 22:23:00,1
2019-01-23 22:25:00,1
2019-01-23 22:26:00,1
2019-01-23 22:27:00,1
2019-01-23 22:28:00,1
2019-01-23 22:29:00,1
2019-01-23 22:30:00,1
2019-01-23 22:31:00,1
2019-01-23 22:32:00,1
2019-01-23 22:34:00,1
2019-01-23 22:35:00,2
2019-01-23 22:36:00,1
2019-01-23 22:38:00,1
2019-01-23 22:39:00,1
2019-01-23 22:40:00,1
2019-01-23 22:41:00,1
2019-01-23 22:43:00,2
2019-01-23 22:44:00,1
2019-01-23 22:45:00,1
2019-01-23 22:47:00,1
