4,"SELECT     p.ra AS RAp,     p.dec AS DECp,    o.ra AS RAs,     o.dec AS DECs,     p.ObjID, o.bestObjID, o.fluxObjID, o.specObjID,     o.z, o.zErr, o.zWarning, o.class, o.subClass, o.rChi2,     o.z_noqso, o.zErr_noqso, o.zWarning_noqso, o.class_noqso, o.z_person, o.class_person,    p.modelMag_u, p.modelMagErr_u,     p.modelMag_g, p.modelMagErr_g,     p.modelMag_r,p.modelMagErr_r,    p.modelMag_i,p.modelMagErr_i,    p.modelMag_z,p.modelMagErr_z,    p.flags AS flagsp FROM dbo.PhotoObj AS p    JOIN dbo.SpecObj AS o ON o.bestObjID=p.ObjID WHERE p.ra > # and p.ra < #    and p.dec >  # and p.dec < # -- WHERE p.ra > # and p.ra < # --   and p.dec >  # and p.dec < #"
2019-01-23 17:36:00,1
2019-01-23 17:37:00,1
2019-01-23 17:38:00,1
2019-01-23 17:39:00,1
