101,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-01-23 00:02:00,1
2019-01-23 02:03:00,1
2019-01-23 03:44:00,18
2019-01-23 03:48:00,9
2019-01-23 04:02:00,1
2019-01-23 04:56:00,1
2019-01-23 05:00:00,1
2019-01-23 06:02:00,1
2019-01-23 06:09:00,9
2019-01-23 07:48:00,1
2019-01-23 08:00:00,1
2019-01-23 09:03:00,1
2019-01-23 09:56:00,9
2019-01-23 11:01:00,1
2019-01-23 11:52:00,9
2019-01-23 11:59:00,1
2019-01-23 12:28:00,1
2019-01-23 13:01:00,1
2019-01-23 13:27:00,7
2019-01-23 13:28:00,3
2019-01-23 13:58:00,1
2019-01-23 14:59:00,1
2019-01-23 15:58:00,1
2019-01-23 16:31:00,7
2019-01-23 16:32:00,2
2019-01-23 16:59:00,1
2019-01-23 18:00:00,1
2019-01-23 18:09:00,7
2019-01-23 18:10:00,2
2019-01-23 18:59:00,1
