662,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-05 05:08:00,1
2019-11-05 05:21:00,1
2019-11-05 06:26:00,1
2019-11-05 07:51:00,1
2019-11-05 07:58:00,2
2019-11-05 08:00:00,1
2019-11-05 08:02:00,1
2019-11-05 08:03:00,1
2019-11-05 08:04:00,1
2019-11-05 08:06:00,1
2019-11-05 08:07:00,2
2019-11-05 08:08:00,1
2019-11-05 08:16:00,2
2019-11-05 08:17:00,2
2019-11-05 08:18:00,2
2019-11-05 08:19:00,1
2019-11-05 08:22:00,1
2019-11-05 08:23:00,3
2019-11-05 08:24:00,2
2019-11-05 08:25:00,3
2019-11-05 08:26:00,3
2019-11-05 08:27:00,2
2019-11-05 08:28:00,3
2019-11-05 08:29:00,3
2019-11-05 08:30:00,2
2019-11-05 08:31:00,3
2019-11-05 08:32:00,3
2019-11-05 08:33:00,3
2019-11-05 08:34:00,3
2019-11-05 08:35:00,2
2019-11-05 08:36:00,3
2019-11-05 08:37:00,3
2019-11-05 08:38:00,2
2019-11-05 08:39:00,3
2019-11-05 08:40:00,2
2019-11-05 08:41:00,3
2019-11-05 08:42:00,2
2019-11-05 08:43:00,2
2019-11-05 08:44:00,3
2019-11-05 08:45:00,2
2019-11-05 08:46:00,3
2019-11-05 08:47:00,4
2019-11-05 08:48:00,3
2019-11-05 08:49:00,3
2019-11-05 08:50:00,3
2019-11-05 08:51:00,2
2019-11-05 08:52:00,4
2019-11-05 08:53:00,1
2019-11-05 08:54:00,2
2019-11-05 08:55:00,2
2019-11-05 08:56:00,3
2019-11-05 08:57:00,3
2019-11-05 08:58:00,3
2019-11-05 08:59:00,3
2019-11-05 09:00:00,3
2019-11-05 09:01:00,3
2019-11-05 09:02:00,3
2019-11-05 09:03:00,3
2019-11-05 09:04:00,3
2019-11-05 09:05:00,3
2019-11-05 09:06:00,2
2019-11-05 09:07:00,4
2019-11-05 09:08:00,2
2019-11-05 09:09:00,4
2019-11-05 09:10:00,3
2019-11-05 09:11:00,3
2019-11-05 09:12:00,3
2019-11-05 09:13:00,1
2019-11-05 09:14:00,3
2019-11-05 09:15:00,2
2019-11-05 09:16:00,3
2019-11-05 09:17:00,3
2019-11-05 09:18:00,3
2019-11-05 09:19:00,3
2019-11-05 09:20:00,2
2019-11-05 09:21:00,2
2019-11-05 09:22:00,3
2019-11-05 09:23:00,2
2019-11-05 09:24:00,2
2019-11-05 09:25:00,2
2019-11-05 09:26:00,2
2019-11-05 09:27:00,3
2019-11-05 09:28:00,2
2019-11-05 09:29:00,3
2019-11-05 09:30:00,2
2019-11-05 09:31:00,2
2019-11-05 09:32:00,3
2019-11-05 09:33:00,2
2019-11-05 09:34:00,3
2019-11-05 09:35:00,2
2019-11-05 09:36:00,2
