18,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-11-05 14:33:00,1
2019-11-05 14:34:00,1
2019-11-05 14:36:00,1
2019-11-05 14:38:00,1
2019-11-05 14:40:00,1
2019-11-05 14:41:00,1
2019-11-05 14:43:00,1
2019-11-05 14:44:00,1
2019-11-05 14:46:00,1
2019-11-05 14:47:00,1
2019-11-05 14:49:00,1
2019-11-05 14:50:00,1
2019-11-05 14:51:00,1
2019-11-05 14:53:00,1
2019-11-05 14:54:00,1
2019-11-05 14:56:00,1
2019-11-05 14:57:00,1
2019-11-05 14:58:00,1
