45,select distinct parent from DBViewCols where viewname=&&&
2019-11-05 00:02:00,1
2019-11-05 04:46:00,1
2019-11-05 05:56:00,2
2019-11-05 12:02:00,1
2019-11-05 12:13:00,1
2019-11-05 12:14:00,3
2019-11-05 15:25:00,1
2019-11-05 15:44:00,1
2019-11-05 16:26:00,1
2019-11-05 17:05:00,1
2019-11-05 17:20:00,1
2019-11-05 17:27:00,1
2019-11-05 17:28:00,7
2019-11-05 17:29:00,2
2019-11-05 17:30:00,2
2019-11-05 17:32:00,1
2019-11-05 17:42:00,3
2019-11-05 17:43:00,1
2019-11-05 18:19:00,1
2019-11-05 18:20:00,2
2019-11-05 18:37:00,1
2019-11-05 18:53:00,2
2019-11-05 19:14:00,4
2019-11-05 20:23:00,1
2019-11-05 22:37:00,1
2019-11-05 22:40:00,1
2019-11-05 22:42:00,1
