1,"SELECT TOP #  s.plate,s.mjd,s.fiberid,s.specObjID,s.subClass  FROM ..SpecObj as s  JOIN Star AS p ON s.bestobjid=p.objid  WHERE s.zWarning = # AND (s.class = &&&) AND (p.u - p.g) > # AND (p.u - p.g) < # AND (s.primTarget & (dbo.fPrimTarget(&&&)) > #)"
2019-11-05 07:14:00,1
