11,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-11-05 15:02:00,1
2019-11-05 15:05:00,1
2019-11-05 15:09:00,1
2019-11-05 15:17:00,1
2019-11-05 15:19:00,1
2019-11-05 15:24:00,1
2019-11-05 15:39:00,1
2019-11-05 15:41:00,1
2019-11-05 15:44:00,1
2019-11-05 15:49:00,1
2019-11-05 15:54:00,1
