1,"SELECT TOP #  s.plate,s.mjd,s.fiberid,s.specObjID,s.subClass  FROM ..SpecObj as s  WHERE s.zWarning = # AND (s.class = &&&) AND (s.primTarget & (dbo.fPrimTarget(&&&)) > #)"
2019-11-05 07:15:00,1
