294,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-11-05 09:54:00,2
2019-11-05 09:55:00,2
2019-11-05 09:56:00,2
2019-11-05 09:58:00,2
2019-11-05 10:54:00,2
2019-11-05 10:56:00,1
2019-11-05 10:59:00,1
2019-11-05 11:02:00,1
2019-11-05 11:37:00,2
2019-11-05 11:39:00,2
2019-11-05 11:40:00,2
2019-11-05 11:42:00,2
2019-11-05 11:53:00,1
2019-11-05 11:54:00,3
2019-11-05 11:55:00,4
2019-11-05 11:58:00,2
2019-11-05 11:59:00,2
2019-11-05 12:00:00,2
2019-11-05 12:02:00,2
2019-11-05 12:48:00,2
2019-11-05 12:49:00,2
2019-11-05 12:50:00,2
2019-11-05 12:51:00,2
2019-11-05 13:01:00,2
2019-11-05 13:02:00,2
2019-11-05 13:03:00,2
2019-11-05 13:05:00,2
2019-11-05 13:49:00,1
2019-11-05 13:50:00,1
2019-11-05 13:51:00,2
2019-11-05 13:53:00,1
2019-11-05 13:55:00,1
2019-11-05 13:58:00,2
2019-11-05 13:59:00,1
2019-11-05 14:00:00,1
2019-11-05 14:02:00,1
2019-11-05 14:09:00,1
2019-11-05 14:10:00,2
2019-11-05 14:11:00,1
2019-11-05 14:13:00,2
2019-11-05 14:14:00,2
2019-11-05 14:17:00,2
2019-11-05 14:19:00,2
2019-11-05 14:21:00,2
2019-11-05 14:22:00,6
2019-11-05 14:23:00,4
2019-11-05 14:24:00,4
2019-11-05 14:25:00,6
2019-11-05 14:26:00,6
2019-11-05 14:27:00,6
2019-11-05 14:28:00,12
2019-11-05 14:29:00,12
2019-11-05 14:30:00,4
2019-11-05 14:31:00,10
2019-11-05 14:33:00,8
2019-11-05 14:34:00,2
2019-11-05 14:47:00,2
2019-11-05 14:49:00,1
2019-11-05 14:50:00,1
2019-11-05 14:51:00,2
2019-11-05 14:54:00,2
2019-11-05 15:22:00,2
2019-11-05 15:24:00,2
2019-11-05 15:26:00,2
2019-11-05 15:28:00,2
2019-11-05 15:56:00,2
2019-11-05 15:58:00,2
2019-11-05 16:00:00,2
2019-11-05 16:03:00,2
2019-11-05 16:30:00,2
2019-11-05 16:32:00,2
2019-11-05 16:34:00,2
2019-11-05 16:36:00,2
2019-11-05 17:03:00,2
2019-11-05 17:05:00,2
2019-11-05 17:07:00,2
2019-11-05 17:10:00,2
2019-11-05 17:36:00,2
2019-11-05 17:38:00,2
2019-11-05 17:40:00,2
2019-11-05 17:43:00,2
2019-11-05 18:10:00,2
2019-11-05 18:12:00,2
2019-11-05 18:14:00,2
2019-11-05 18:17:00,2
2019-11-05 18:43:00,2
2019-11-05 18:45:00,2
2019-11-05 18:47:00,2
2019-11-05 18:50:00,2
2019-11-05 19:16:00,2
2019-11-05 19:18:00,2
2019-11-05 19:20:00,2
2019-11-05 19:22:00,2
2019-11-05 19:49:00,2
2019-11-05 19:51:00,2
2019-11-05 19:53:00,2
2019-11-05 19:55:00,2
2019-11-05 20:21:00,2
2019-11-05 20:24:00,2
2019-11-05 20:25:00,2
2019-11-05 20:28:00,2
2019-11-05 20:52:00,2
2019-11-05 20:54:00,2
2019-11-05 20:56:00,2
2019-11-05 20:59:00,2
2019-11-05 21:24:00,2
2019-11-05 21:26:00,2
2019-11-05 21:28:00,2
2019-11-05 21:31:00,2
2019-11-05 21:55:00,2
2019-11-05 21:57:00,2
2019-11-05 21:59:00,2
2019-11-05 22:02:00,2
2019-11-05 22:27:00,2
2019-11-05 22:29:00,2
2019-11-05 22:30:00,2
2019-11-05 22:33:00,2
2019-11-05 22:58:00,2
2019-11-05 23:00:00,2
2019-11-05 23:01:00,2
2019-11-05 23:04:00,2
2019-11-05 23:29:00,2
2019-11-05 23:30:00,2
2019-11-05 23:32:00,2
2019-11-05 23:35:00,2
